date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-02-15,Benin City,Edo,South South,2.666,3.978,25.0,51.1,59.9,3.65,0.32
2020-02-16,Benin City,Edo,South South,2.585,3.659,25.85,62.7,86.4,6.47,0.58
2020-02-17,Benin City,Edo,South South,2.366,4.135,27.7,45.1,74.1,4.14,5.24
2020-02-18,Benin City,Edo,South South,3.221,3.884,27.56,47.1,68.7,3.36,0.69
2020-02-19,Benin City,Edo,South South,2.33,3.674,30.12,57.4,79.5,1.12,0.73
2020-02-20,Benin City,Edo,South South,1.96,3.855,27.8,72.7,72.1,5.43,0.58
2020-02-21,Benin City,Edo,South South,2.404,3.815,26.52,71.1,73.4,2.32,0.3
2020-02-22,Benin City,Edo,South South,1.851,3.539,27.06,48.3,67.0,1.43,0.52
2020-02-23,Benin City,Edo,South South,2.01,3.61,29.06,48.3,70.9,3.55,0.05
2020-02-24,Benin City,Edo,South South,3.446,4.457,26.13,71.5,57.6,4.93,3.84
2020-02-25,Benin City,Edo,South South,2.404,4.339,28.08,61.0,64.3,1.76,4.54
2020-02-26,Benin City,Edo,South South,2.01,3.821,31.41,60.3,77.2,1.02,0.35
2020-02-27,Benin City,Edo,South South,2.153,3.722,26.47,70.0,54.8,3.07,3.65
2020-02-28,Benin City,Edo,South South,2.339,4.463,30.02,60.3,71.1,3.79,2.98
2020-02-29,Benin City,Edo,South South,2.103,4.134,27.22,68.4,78.7,3.62,4.75
2020-03-01,Benin City,Edo,South South,1.571,3.885,25.13,68.0,93.7,2.68,9.79
2020-03-02,Benin City,Edo,South South,1.699,4.279,25.35,81.8,100.0,5.25,15.44
2020-03-03,Benin City,Edo,South South,2.061,4.073,24.3,81.1,82.3,5.72,14.53
2020-03-04,Benin City,Edo,South South,1.349,3.962,23.66,80.9,100.0,2.8,9.21
2020-03-05,Benin City,Edo,South South,0.971,4.211,25.49,69.4,100.0,2.77,13.14
2020-03-06,Benin City,Edo,South South,1.985,3.546,23.77,79.0,100.0,5.71,9.33
2020-03-07,Benin City,Edo,South South,1.421,3.839,28.08,93.2,100.0,4.11,2.84
2020-03-08,Benin City,Edo,South South,1.392,3.431,23.88,87.3,100.0,1.81,5.96
2020-03-09,Benin City,Edo,South South,1.581,4.137,25.65,87.4,81.4,2.98,4.23
2020-03-10,Benin City,Edo,South South,2.207,3.513,23.13,79.9,81.5,4.79,1.31
2020-03-11,Benin City,Edo,South South,0.913,4.588,25.39,98.0,97.4,0.77,1.18
2020-03-12,Benin City,Edo,South South,1.852,3.585,24.08,89.5,69.8,2.96,7.84
2020-03-13,Benin City,Edo,South South,2.024,3.908,21.96,81.1,100.0,3.84,1.46
2020-03-14,Benin City,Edo,South South,1.023,4.0,25.31,84.9,98.1,5.86,3.74
2020-03-15,Benin City,Edo,South South,1.719,3.738,26.96,81.9,84.1,2.53,21.18
2020-03-16,Benin City,Edo,South South,1.496,3.726,27.19,87.5,100.0,3.17,8.19
2020-03-17,Benin City,Edo,South South,1.401,3.686,28.74,81.7,100.0,0.75,3.98
2020-03-18,Benin City,Edo,South South,1.619,3.717,26.78,74.1,99.8,3.24,3.56
2020-03-19,Benin City,Edo,South South,1.48,4.0,24.7,60.3,100.0,3.88,33.47
2020-03-20,Benin City,Edo,South South,1.611,4.087,27.84,78.1,100.0,3.11,3.65
2020-03-21,Benin City,Edo,South South,1.602,3.767,24.48,78.6,100.0,1.63,11.33
2020-03-22,Benin City,Edo,South South,0.856,3.635,23.31,94.0,85.9,4.96,26.1
2020-03-23,Benin City,Edo,South South,1.633,3.467,28.09,80.7,100.0,2.85,4.1
2020-03-24,Benin City,Edo,South South,1.616,4.368,24.47,82.5,84.0,4.82,2.38
2020-03-25,Benin City,Edo,South South,1.049,4.07,20.76,81.5,100.0,4.44,0.08
2020-03-26,Benin City,Edo,South South,1.569,3.769,23.11,85.8,93.2,4.65,8.08
2020-03-27,Benin City,Edo,South South,2.144,3.598,26.21,80.4,97.5,3.33,5.28
2020-03-28,Benin City,Edo,South South,1.592,3.158,24.65,86.6,75.3,2.34,8.12
2020-03-29,Benin City,Edo,South South,1.611,3.761,25.72,74.0,99.0,4.79,9.06
2020-03-30,Benin City,Edo,South South,1.844,3.701,23.2,77.3,100.0,3.46,4.31
2020-03-31,Benin City,Edo,South South,1.379,3.461,24.86,83.7,100.0,0.47,30.82
2020-04-01,Benin City,Edo,South South,2.146,4.009,25.76,81.1,100.0,2.6,5.83
2020-04-02,Benin City,Edo,South South,1.568,4.024,25.67,84.5,98.1,3.69,21.18
2020-04-03,Benin City,Edo,South South,1.859,4.479,24.81,86.7,84.2,3.63,5.62
2020-04-04,Benin City,Edo,South South,0.932,4.324,23.1,75.9,100.0,3.23,2.56
2020-04-05,Benin City,Edo,South South,1.65,3.955,26.7,88.8,100.0,4.13,3.5
2020-04-06,Benin City,Edo,South South,1.252,4.184,26.14,84.5,97.5,4.21,17.35
2020-04-07,Benin City,Edo,South South,1.551,4.106,25.91,59.6,100.0,3.51,1.5
2020-04-08,Benin City,Edo,South South,1.889,3.935,22.65,84.5,96.4,1.12,6.77
2020-04-09,Benin City,Edo,South South,1.795,3.97,26.64,88.6,87.4,4.55,3.9
2020-04-10,Benin City,Edo,South South,1.775,4.34,24.26,88.5,100.0,2.76,1.02
2020-04-11,Benin City,Edo,South South,1.933,3.979,25.12,88.0,100.0,0.07,3.63
2020-04-12,Benin City,Edo,South South,1.048,4.198,23.23,76.5,100.0,5.56,0.51
2020-04-13,Benin City,Edo,South South,1.605,3.717,26.99,65.9,99.2,2.97,13.38
2020-04-14,Benin City,Edo,South South,1.811,3.856,25.43,95.1,100.0,3.16,24.98
2020-04-15,Benin City,Edo,South South,1.595,4.047,23.75,79.9,100.0,2.88,9.19
2020-04-16,Benin City,Edo,South South,1.846,3.822,25.1,80.7,96.6,0.99,8.23
2020-04-17,Benin City,Edo,South South,1.834,3.841,24.93,77.5,100.0,3.12,14.58
2020-04-18,Benin City,Edo,South South,1.514,3.936,22.66,88.0,92.2,2.45,5.4
2020-04-19,Benin City,Edo,South South,1.81,3.614,21.94,64.6,100.0,5.01,14.13
2020-04-20,Benin City,Edo,South South,1.536,3.917,20.93,89.1,100.0,4.75,8.87
2020-04-21,Benin City,Edo,South South,1.378,4.547,20.86,70.3,100.0,3.49,17.48
2020-04-22,Benin City,Edo,South South,1.563,3.566,24.99,96.6,98.7,1.85,9.59
2020-04-23,Benin City,Edo,South South,1.707,4.283,29.07,88.0,100.0,3.79,2.17
2020-04-24,Benin City,Edo,South South,1.198,3.645,23.25,83.5,100.0,5.26,4.27
2020-04-25,Benin City,Edo,South South,1.374,4.14,25.93,94.1,90.4,3.77,0.18
2020-04-26,Benin City,Edo,South South,2.058,3.83,23.33,98.0,100.0,3.39,20.46
2020-04-27,Benin City,Edo,South South,1.207,4.079,25.29,80.2,93.5,3.29,14.83
2020-04-28,Benin City,Edo,South South,1.618,3.751,27.55,93.4,91.1,4.38,6.21
2020-04-29,Benin City,Edo,South South,1.374,3.632,23.92,90.2,96.0,2.65,7.24
2020-04-30,Benin City,Edo,South South,1.976,4.313,28.27,83.7,100.0,2.83,10.86
2020-05-01,Benin City,Edo,South South,1.282,3.469,24.13,77.4,100.0,3.64,0.39
2020-05-02,Benin City,Edo,South South,1.139,4.185,24.34,79.6,100.0,4.68,3.65
2020-05-03,Benin City,Edo,South South,0.769,3.697,26.86,83.7,100.0,1.75,5.09
2020-05-04,Benin City,Edo,South South,1.198,3.842,22.24,83.1,86.0,5.96,21.71
2020-05-05,Benin City,Edo,South South,1.274,4.235,24.41,84.4,100.0,0.29,13.5
2020-05-06,Benin City,Edo,South South,2.003,3.735,21.8,93.0,94.7,2.64,7.47
2020-05-07,Benin City,Edo,South South,1.698,3.911,24.64,80.0,100.0,5.63,2.64
2020-05-08,Benin City,Edo,South South,1.653,4.153,25.15,79.3,100.0,4.53,3.44
2020-05-09,Benin City,Edo,South South,1.245,4.034,23.08,77.2,92.1,0.77,5.18
2020-05-10,Benin City,Edo,South South,1.945,3.902,25.94,83.0,100.0,5.25,21.78
2020-05-11,Benin City,Edo,South South,1.863,3.409,23.57,85.3,100.0,5.46,0.65
2020-05-12,Benin City,Edo,South South,1.122,4.324,25.36,98.0,100.0,2.35,37.15
2020-05-13,Benin City,Edo,South South,1.173,3.593,23.6,74.5,100.0,2.72,1.9
2020-05-14,Benin City,Edo,South South,1.166,3.829,26.66,89.5,100.0,5.04,4.38
2020-05-15,Benin City,Edo,South South,1.375,3.879,25.98,68.7,95.7,5.07,15.35
2020-05-16,Benin City,Edo,South South,1.97,3.666,26.64,64.6,100.0,2.98,13.36
2020-05-17,Benin City,Edo,South South,1.752,3.616,24.56,89.4,88.5,4.02,21.13
2020-05-18,Benin City,Edo,South South,1.441,4.204,20.67,81.3,100.0,4.22,3.47
2020-05-19,Benin City,Edo,South South,1.518,3.89,25.5,88.6,100.0,4.22,17.44
2020-05-20,Benin City,Edo,South South,1.301,4.114,26.0,77.6,100.0,2.89,1.12
2020-05-21,Benin City,Edo,South South,2.273,3.749,24.69,95.7,100.0,2.06,0.82
2020-05-22,Benin City,Edo,South South,2.382,3.527,27.57,73.6,100.0,2.53,0.43
2020-05-23,Benin City,Edo,South South,1.125,3.836,27.97,68.0,86.7,2.36,5.99
2020-05-24,Benin City,Edo,South South,1.776,4.255,25.91,82.7,93.3,1.18,2.67
2020-05-25,Benin City,Edo,South South,1.92,3.6,24.77,81.0,95.4,5.72,12.45
2020-05-26,Benin City,Edo,South South,1.729,4.135,25.88,87.7,100.0,3.4,1.61
2020-05-27,Benin City,Edo,South South,0.75,3.76,26.57,82.3,100.0,4.44,7.28
2020-05-28,Benin City,Edo,South South,1.877,3.903,26.02,81.0,86.7,3.3,0.59
2020-05-29,Benin City,Edo,South South,2.53,3.318,23.68,87.0,83.6,2.21,26.8
2020-05-30,Benin City,Edo,South South,2.002,4.386,27.34,66.9,79.3,3.02,5.4
2020-05-31,Benin City,Edo,South South,1.679,4.373,26.84,78.3,100.0,1.92,1.71
2020-06-01,Benin City,Edo,South South,1.587,3.665,26.19,67.2,100.0,2.18,16.26
2020-06-02,Benin City,Edo,South South,1.486,4.162,26.67,95.3,95.5,3.77,0.71
2020-06-03,Benin City,Edo,South South,1.553,3.514,23.82,84.1,100.0,1.95,8.18
2020-06-04,Benin City,Edo,South South,1.376,3.867,21.02,68.7,100.0,1.76,4.12
2020-06-05,Benin City,Edo,South South,2.117,3.826,24.87,68.5,100.0,5.43,4.52
2020-06-06,Benin City,Edo,South South,1.274,4.332,24.92,90.5,100.0,5.56,12.83
2020-06-07,Benin City,Edo,South South,2.377,3.98,27.46,98.0,100.0,5.58,21.18
2020-06-08,Benin City,Edo,South South,1.219,3.932,23.41,78.4,100.0,4.26,0.41
2020-06-09,Benin City,Edo,South South,1.328,4.033,26.75,77.3,92.0,2.35,7.95
2020-06-10,Benin City,Edo,South South,1.622,4.247,34.39,63.8,99.6,5.83,10.02
2020-06-11,Benin City,Edo,South South,2.124,3.814,24.92,62.7,94.1,0.77,10.37
2020-06-12,Benin City,Edo,South South,1.879,4.257,20.69,75.0,100.0,2.78,8.58
2020-06-13,Benin City,Edo,South South,2.539,3.847,29.91,72.4,88.9,2.57,1.61
2020-06-14,Benin City,Edo,South South,0.839,4.338,25.55,48.1,100.0,3.53,23.99
2020-06-15,Benin City,Edo,South South,1.435,3.834,25.8,88.3,100.0,3.72,10.92
2020-06-16,Benin City,Edo,South South,1.453,3.711,24.87,93.8,100.0,4.73,6.03
2020-06-17,Benin City,Edo,South South,1.455,3.666,25.98,74.1,100.0,5.0,0.24
2020-06-18,Benin City,Edo,South South,1.409,4.293,23.96,90.3,100.0,3.98,0.2
2020-06-19,Benin City,Edo,South South,1.654,3.934,24.71,74.9,100.0,1.47,3.71
2020-06-20,Benin City,Edo,South South,1.318,3.691,25.08,58.8,97.3,1.68,2.75
2020-06-21,Benin City,Edo,South South,1.711,4.363,26.25,92.4,96.4,8.16,2.24
2020-06-22,Benin City,Edo,South South,2.332,3.981,24.15,87.0,76.0,4.27,1.45
2020-06-23,Benin City,Edo,South South,2.106,3.641,28.93,70.6,95.0,4.77,0.68
2020-06-24,Benin City,Edo,South South,1.751,4.229,24.8,75.9,100.0,1.61,2.22
2020-06-25,Benin City,Edo,South South,1.722,3.534,29.25,81.7,96.0,5.22,4.79
2020-06-26,Benin City,Edo,South South,1.5,4.156,23.96,83.9,100.0,3.16,8.05
2020-06-27,Benin City,Edo,South South,1.941,3.824,24.98,69.4,100.0,4.57,26.83
2020-06-28,Benin City,Edo,South South,1.726,4.35,27.78,73.8,90.6,4.33,2.85
2020-06-29,Benin City,Edo,South South,1.116,4.087,26.22,70.5,100.0,5.35,6.97
2020-06-30,Benin City,Edo,South South,2.313,3.761,24.26,98.0,87.9,3.46,3.96
2020-07-01,Benin City,Edo,South South,1.904,4.553,28.01,82.3,100.0,2.69,6.0
2020-07-02,Benin City,Edo,South South,0.983,4.081,24.73,80.4,100.0,5.24,4.33
2020-07-03,Benin City,Edo,South South,1.372,4.217,25.54,88.1,100.0,2.33,47.82
2020-07-04,Benin City,Edo,South South,1.359,3.943,22.31,82.5,100.0,4.98,22.53
2020-07-05,Benin City,Edo,South South,1.054,3.805,27.17,66.1,100.0,5.8,4.43
2020-07-06,Benin City,Edo,South South,1.889,3.593,22.32,76.3,90.6,1.87,13.78
2020-07-07,Benin City,Edo,South South,1.53,4.026,25.43,76.1,100.0,2.91,2.23
2020-07-08,Benin City,Edo,South South,1.431,4.08,25.06,59.4,100.0,2.9,20.45
2020-07-09,Benin City,Edo,South South,1.739,4.344,24.32,94.7,96.8,3.33,4.51
2020-07-10,Benin City,Edo,South South,1.566,3.777,22.01,85.8,90.8,2.37,8.02
2020-07-11,Benin City,Edo,South South,1.32,4.376,22.67,64.8,100.0,1.43,3.41
2020-07-12,Benin City,Edo,South South,0.75,4.008,25.06,97.3,100.0,3.38,8.83
2020-07-13,Benin City,Edo,South South,2.2,3.742,25.38,85.9,100.0,3.86,13.08
2020-07-14,Benin City,Edo,South South,1.872,3.846,23.35,85.7,100.0,0.94,7.17
2020-07-15,Benin City,Edo,South South,1.206,3.452,25.61,86.7,94.3,2.49,3.09
2020-07-16,Benin City,Edo,South South,1.893,4.506,22.61,79.5,100.0,3.47,4.16
2020-07-17,Benin City,Edo,South South,1.82,3.987,23.99,91.6,100.0,3.09,8.62
2020-07-18,Benin City,Edo,South South,2.434,4.442,24.14,88.6,89.1,5.0,3.74
2020-07-19,Benin City,Edo,South South,2.696,3.895,23.21,78.5,91.8,3.24,3.49
2020-07-20,Benin City,Edo,South South,2.051,3.939,28.21,83.9,100.0,2.25,0.42
2020-07-21,Benin City,Edo,South South,2.429,4.009,23.16,89.2,93.5,3.98,1.95
2020-07-22,Benin City,Edo,South South,1.36,4.043,24.8,92.9,100.0,3.54,9.6
2020-07-23,Benin City,Edo,South South,1.35,3.216,24.73,98.0,100.0,3.78,6.16
2020-07-24,Benin City,Edo,South South,2.035,4.111,27.38,78.3,100.0,4.53,14.45
2020-07-25,Benin City,Edo,South South,2.083,4.038,24.28,69.8,100.0,4.08,0.41
2020-07-26,Benin City,Edo,South South,0.85,3.784,24.56,96.1,100.0,7.14,5.64
2020-07-27,Benin City,Edo,South South,1.844,3.922,22.22,77.7,100.0,6.19,6.25
2020-07-28,Benin City,Edo,South South,1.846,4.327,25.07,75.8,100.0,5.32,5.4
2020-07-29,Benin City,Edo,South South,1.407,3.972,23.64,67.8,100.0,4.65,5.35
2020-07-30,Benin City,Edo,South South,1.552,3.659,23.58,88.2,100.0,2.95,10.75
2020-07-31,Benin City,Edo,South South,1.88,4.438,26.32,74.5,100.0,4.0,14.15
2020-08-01,Benin City,Edo,South South,1.211,3.496,19.45,81.2,100.0,5.23,3.3
2020-08-02,Benin City,Edo,South South,2.013,3.595,24.5,83.0,91.2,2.63,16.53
2020-08-03,Benin City,Edo,South South,1.175,4.416,25.04,81.7,96.3,3.83,14.88
2020-08-04,Benin City,Edo,South South,1.206,3.523,25.02,87.4,100.0,2.64,0.87
2020-08-05,Benin City,Edo,South South,1.349,3.983,26.57,81.0,87.3,3.22,0.53
2020-08-06,Benin City,Edo,South South,1.246,3.799,24.41,83.8,100.0,6.44,2.46
2020-08-07,Benin City,Edo,South South,1.709,3.841,23.7,80.7,100.0,3.2,0.64
2020-08-08,Benin City,Edo,South South,1.502,3.277,25.37,88.1,98.3,2.09,8.83
2020-08-09,Benin City,Edo,South South,1.712,4.038,27.31,70.7,98.0,2.77,9.03
2020-08-10,Benin City,Edo,South South,0.953,4.294,24.78,89.8,89.5,6.54,3.08
2020-08-11,Benin City,Edo,South South,0.951,4.205,26.68,94.6,100.0,2.7,16.32
2020-08-12,Benin City,Edo,South South,1.387,4.238,24.94,65.3,100.0,4.91,6.9
2020-08-13,Benin City,Edo,South South,1.606,4.008,25.51,71.0,100.0,2.98,29.71
2020-08-14,Benin City,Edo,South South,1.646,3.962,26.12,96.7,100.0,5.6,13.96
2020-08-15,Benin City,Edo,South South,1.225,3.665,23.57,93.4,90.6,3.38,7.3
2020-08-16,Benin City,Edo,South South,1.909,4.001,24.73,90.0,93.6,5.05,0.13
2020-08-17,Benin City,Edo,South South,1.657,4.016,22.58,81.6,100.0,2.04,1.7
2020-08-18,Benin City,Edo,South South,2.062,3.84,22.01,90.2,76.5,0.59,13.03
2020-08-19,Benin City,Edo,South South,0.931,4.13,23.67,81.6,95.1,2.15,3.74
2020-08-20,Benin City,Edo,South South,1.831,3.691,24.41,86.0,100.0,2.28,5.43
2020-08-21,Benin City,Edo,South South,1.799,3.931,24.08,73.7,100.0,2.55,2.63
2020-08-22,Benin City,Edo,South South,1.739,3.92,28.07,79.5,100.0,0.92,1.93
2020-08-23,Benin City,Edo,South South,1.849,4.158,20.61,71.9,92.8,5.12,0.86
2020-08-24,Benin City,Edo,South South,1.543,4.087,25.69,70.0,100.0,1.81,0.82
2020-08-25,Benin City,Edo,South South,1.675,3.888,23.82,83.7,100.0,4.41,7.57
2020-08-26,Benin City,Edo,South South,1.23,3.848,23.47,81.5,100.0,0.3,0.41
2020-08-27,Benin City,Edo,South South,1.778,3.502,29.07,67.8,100.0,3.39,3.83
2020-08-28,Benin City,Edo,South South,1.564,4.009,24.48,93.0,100.0,6.04,27.87
2020-08-29,Benin City,Edo,South South,1.724,3.697,24.01,65.4,100.0,3.02,9.05
2020-08-30,Benin City,Edo,South South,1.093,3.622,24.06,81.9,97.6,3.23,0.58
2020-08-31,Benin City,Edo,South South,1.465,3.9,25.45,71.2,100.0,1.86,2.21
2020-09-01,Benin City,Edo,South South,1.732,3.641,24.82,84.8,99.2,3.89,20.56
2020-09-02,Benin City,Edo,South South,1.599,4.251,25.67,74.1,96.6,6.81,11.54
2020-09-03,Benin City,Edo,South South,0.859,4.026,30.29,68.0,100.0,3.42,14.94
2020-09-04,Benin City,Edo,South South,1.655,3.623,23.18,87.5,100.0,0.25,3.21
2020-09-05,Benin City,Edo,South South,1.591,3.96,25.61,86.5,100.0,2.25,27.72
2020-09-06,Benin City,Edo,South South,1.973,3.443,23.76,83.9,100.0,4.5,11.33
2020-09-07,Benin City,Edo,South South,1.612,4.324,26.56,94.8,87.8,4.95,7.65
2020-09-08,Benin City,Edo,South South,1.844,3.816,21.94,80.0,87.5,2.5,4.32
2020-09-09,Benin City,Edo,South South,1.386,4.591,27.73,79.9,97.0,3.45,5.47
2020-09-10,Benin City,Edo,South South,1.372,4.332,24.58,81.0,98.1,2.72,14.9
2020-09-11,Benin City,Edo,South South,2.051,4.061,27.47,79.8,100.0,2.67,6.38
2020-09-12,Benin City,Edo,South South,1.601,3.96,27.11,92.4,100.0,5.7,0.48
2020-09-13,Benin City,Edo,South South,1.943,3.73,27.3,89.7,98.3,3.56,31.21
2020-09-14,Benin City,Edo,South South,1.316,4.214,25.94,83.1,100.0,2.33,16.57
2020-09-15,Benin City,Edo,South South,1.09,4.275,26.95,95.6,100.0,4.73,1.14
2020-09-16,Benin City,Edo,South South,0.806,4.038,23.58,78.8,100.0,5.22,12.1
2020-09-17,Benin City,Edo,South South,1.695,4.42,22.09,80.2,87.8,5.58,16.01
2020-09-18,Benin City,Edo,South South,1.237,4.274,25.22,88.9,100.0,4.33,2.39
2020-09-19,Benin City,Edo,South South,1.379,3.907,26.13,84.9,100.0,4.58,21.67
2020-09-20,Benin City,Edo,South South,0.967,3.541,26.58,89.4,100.0,2.46,4.32
2020-09-21,Benin City,Edo,South South,1.318,3.752,24.62,73.8,71.3,2.08,6.77
2020-09-22,Benin City,Edo,South South,1.55,3.779,25.17,75.9,100.0,4.15,4.15
2020-09-23,Benin City,Edo,South South,1.523,3.721,24.51,80.6,100.0,2.31,6.22
2020-09-24,Benin City,Edo,South South,1.993,4.056,25.08,83.7,100.0,4.05,1.68
2020-09-25,Benin City,Edo,South South,1.551,4.21,25.58,84.9,100.0,3.38,3.52
2020-09-26,Benin City,Edo,South South,1.803,3.462,24.52,71.2,100.0,1.94,7.95
2020-09-27,Benin City,Edo,South South,1.924,3.557,27.73,63.9,100.0,5.18,5.79
2020-09-28,Benin City,Edo,South South,2.176,4.11,24.85,79.0,100.0,2.52,10.99
2020-09-29,Benin City,Edo,South South,1.18,4.083,27.08,91.9,100.0,3.83,14.38
2020-09-30,Benin City,Edo,South South,2.073,3.611,21.83,82.6,81.0,0.84,12.72
2020-10-01,Benin City,Edo,South South,1.329,3.81,25.88,78.4,100.0,3.42,4.63
2020-10-02,Benin City,Edo,South South,1.057,3.974,25.89,81.2,93.7,4.78,5.81
2020-10-03,Benin City,Edo,South South,1.536,3.944,24.48,77.5,100.0,2.53,1.32
2020-10-04,Benin City,Edo,South South,1.275,3.476,23.04,88.5,100.0,5.66,9.2
2020-10-05,Benin City,Edo,South South,2.02,3.579,21.6,90.3,100.0,3.36,15.32
2020-10-06,Benin City,Edo,South South,1.822,4.259,25.58,80.6,83.5,2.03,15.85
2020-10-07,Benin City,Edo,South South,1.937,4.192,26.24,75.5,100.0,1.42,5.94
2020-10-08,Benin City,Edo,South South,2.169,4.222,21.9,87.9,95.6,5.51,7.3
2020-10-09,Benin City,Edo,South South,2.16,3.57,23.64,68.0,77.2,1.02,1.25
2020-10-10,Benin City,Edo,South South,2.443,3.943,23.09,67.2,100.0,2.72,3.79
2020-10-11,Benin City,Edo,South South,1.437,4.381,28.29,86.1,100.0,3.78,8.47
2020-10-12,Benin City,Edo,South South,1.66,3.822,24.44,75.2,89.1,4.21,12.14
2020-10-13,Benin City,Edo,South South,0.75,4.11,23.8,81.0,100.0,7.23,2.17
2020-10-14,Benin City,Edo,South South,1.66,3.641,26.91,81.5,100.0,2.33,2.5
2020-10-15,Benin City,Edo,South South,1.168,3.79,25.94,62.2,89.7,2.99,6.9
2020-10-16,Benin City,Edo,South South,1.359,3.884,28.3,86.3,100.0,1.5,1.62
2020-10-17,Benin City,Edo,South South,0.75,4.652,27.29,83.1,100.0,2.9,2.85
2020-10-18,Benin City,Edo,South South,2.098,3.763,22.93,86.3,95.8,3.03,7.38
2020-10-19,Benin City,Edo,South South,2.646,4.512,27.74,89.7,84.5,3.01,12.12
