date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-04-25,Bauchi,Bauchi,North East,3.999,5.213,31.84,20.0,53.8,1.31,2.07
2020-04-26,Bauchi,Bauchi,North East,4.643,5.616,32.68,20.0,31.4,3.81,0.31
2020-04-27,Bauchi,Bauchi,North East,4.114,5.376,34.78,20.4,32.6,4.25,0.62
2020-04-28,Bauchi,Bauchi,North East,4.668,5.936,32.87,20.0,35.9,5.48,4.42
2020-04-29,Bauchi,Bauchi,North East,4.702,5.243,33.03,20.3,31.6,5.73,0.38
2020-04-30,Bauchi,Bauchi,North East,4.511,5.818,32.26,24.9,33.0,5.5,2.2
2020-05-01,Bauchi,Bauchi,North East,6.318,6.318,33.68,27.4,0.8,4.28,2.67
2020-05-02,Bauchi,Bauchi,North East,4.89,5.202,35.03,24.3,16.2,6.25,3.79
2020-05-03,Bauchi,Bauchi,North East,4.295,5.721,32.47,20.0,39.4,5.11,0.26
2020-05-04,Bauchi,Bauchi,North East,3.623,5.54,32.65,21.1,41.3,1.93,3.3
2020-05-05,Bauchi,Bauchi,North East,4.851,5.151,35.95,28.6,25.9,1.53,2.46
2020-05-06,Bauchi,Bauchi,North East,5.663,5.663,35.2,20.5,0.9,3.39,0.08
2020-05-07,Bauchi,Bauchi,North East,4.346,5.847,33.62,23.9,23.4,4.16,1.62
2020-05-08,Bauchi,Bauchi,North East,5.002,5.507,34.91,20.0,23.7,3.29,0.03
2020-05-09,Bauchi,Bauchi,North East,4.153,5.087,34.26,20.0,18.8,2.44,0.32
2020-05-10,Bauchi,Bauchi,North East,5.953,5.953,32.26,25.4,0.0,1.59,2.48
2020-05-11,Bauchi,Bauchi,North East,4.869,5.158,32.66,20.0,29.7,2.88,1.33
2020-05-12,Bauchi,Bauchi,North East,6.147,6.147,34.53,20.0,4.8,2.28,2.96
2020-05-13,Bauchi,Bauchi,North East,5.57,5.57,36.48,30.1,3.5,4.88,3.41
2020-05-14,Bauchi,Bauchi,North East,4.346,5.757,34.01,20.0,15.2,5.81,2.56
2020-05-15,Bauchi,Bauchi,North East,4.164,5.682,37.87,20.0,35.0,6.19,3.25
2020-05-16,Bauchi,Bauchi,North East,4.497,5.675,33.44,20.0,12.1,4.74,0.63
2020-05-17,Bauchi,Bauchi,North East,5.159,5.37,31.28,24.6,26.1,3.46,4.44
2020-05-18,Bauchi,Bauchi,North East,4.848,5.421,34.71,20.0,24.3,0.35,0.62
2020-05-19,Bauchi,Bauchi,North East,4.724,5.263,32.63,20.0,13.3,4.35,0.43
2020-05-20,Bauchi,Bauchi,North East,4.83,4.83,35.38,20.0,13.4,4.9,1.38
2020-05-21,Bauchi,Bauchi,North East,4.218,5.46,33.62,20.0,33.2,3.69,5.9
2020-05-22,Bauchi,Bauchi,North East,5.44,5.682,34.6,20.0,20.2,3.16,0.2
2020-05-23,Bauchi,Bauchi,North East,4.491,5.443,34.6,20.0,40.3,3.13,1.22
2020-05-24,Bauchi,Bauchi,North East,4.097,5.298,34.19,20.0,37.1,3.79,1.8
2020-05-25,Bauchi,Bauchi,North East,4.748,5.963,34.92,20.0,19.9,4.44,2.52
2020-05-26,Bauchi,Bauchi,North East,3.234,5.716,31.98,33.7,65.0,4.21,4.79
2020-05-27,Bauchi,Bauchi,North East,3.642,5.582,35.27,43.0,34.2,2.98,0.69
2020-05-28,Bauchi,Bauchi,North East,5.705,5.705,34.95,20.0,10.1,1.87,1.55
2020-05-29,Bauchi,Bauchi,North East,5.698,5.698,33.35,20.0,1.6,2.24,0.59
2020-05-30,Bauchi,Bauchi,North East,4.762,4.762,33.9,42.2,26.4,4.8,1.76
2020-05-31,Bauchi,Bauchi,North East,4.844,5.241,37.03,20.0,13.1,5.07,9.01
2020-06-01,Bauchi,Bauchi,North East,3.441,5.294,31.78,22.0,39.5,6.9,0.69
2020-06-02,Bauchi,Bauchi,North East,4.636,5.282,30.76,42.5,35.5,3.31,10.26
2020-06-03,Bauchi,Bauchi,North East,2.516,5.174,30.01,22.1,42.1,4.37,3.13
2020-06-04,Bauchi,Bauchi,North East,4.182,5.491,33.59,25.4,19.4,5.19,8.69
2020-06-05,Bauchi,Bauchi,North East,4.383,5.422,32.03,20.0,13.4,2.54,12.48
2020-06-06,Bauchi,Bauchi,North East,3.592,4.945,35.14,30.6,47.2,5.93,4.14
2020-06-07,Bauchi,Bauchi,North East,3.687,5.567,30.3,27.8,27.0,4.39,2.6
2020-06-08,Bauchi,Bauchi,North East,3.318,5.395,32.19,26.0,47.0,4.45,6.6
2020-06-09,Bauchi,Bauchi,North East,3.67,5.742,33.7,28.0,37.6,5.7,3.28
2020-06-10,Bauchi,Bauchi,North East,3.276,5.479,32.46,31.9,29.7,2.28,3.77
2020-06-11,Bauchi,Bauchi,North East,3.771,6.128,28.63,24.1,33.7,3.33,2.43
2020-06-12,Bauchi,Bauchi,North East,3.131,6.261,34.96,29.5,31.0,2.74,0.45
2020-06-13,Bauchi,Bauchi,North East,2.97,4.938,31.11,44.7,31.2,0.02,3.85
2020-06-14,Bauchi,Bauchi,North East,3.468,5.463,30.92,27.2,14.1,3.27,8.2
2020-06-15,Bauchi,Bauchi,North East,4.115,5.911,31.98,32.7,21.2,3.94,12.67
2020-06-16,Bauchi,Bauchi,North East,4.286,4.926,32.47,20.0,30.0,2.26,6.37
2020-06-17,Bauchi,Bauchi,North East,3.746,5.9,33.33,20.0,37.9,3.36,12.07
2020-06-18,Bauchi,Bauchi,North East,3.387,6.046,32.37,36.2,23.0,6.39,7.65
2020-06-19,Bauchi,Bauchi,North East,3.077,5.429,28.93,25.6,34.2,4.54,10.84
2020-06-20,Bauchi,Bauchi,North East,4.325,5.337,28.72,20.0,33.0,3.52,45.11
2020-06-21,Bauchi,Bauchi,North East,2.835,5.72,31.91,37.4,50.3,3.57,1.7
2020-06-22,Bauchi,Bauchi,North East,3.446,4.957,31.73,20.0,36.3,0.75,7.44
2020-06-23,Bauchi,Bauchi,North East,4.305,5.284,31.81,27.8,32.0,3.37,13.43
2020-06-24,Bauchi,Bauchi,North East,4.113,5.766,30.75,36.9,33.2,3.86,3.28
2020-06-25,Bauchi,Bauchi,North East,3.155,5.625,28.43,32.8,40.1,2.51,12.72
2020-06-26,Bauchi,Bauchi,North East,3.891,5.3,31.5,44.0,48.4,3.87,10.23
2020-06-27,Bauchi,Bauchi,North East,4.479,5.119,33.93,41.8,47.8,3.31,5.12
2020-06-28,Bauchi,Bauchi,North East,3.311,5.399,32.47,29.4,36.9,3.35,0.78
2020-06-29,Bauchi,Bauchi,North East,3.841,5.388,34.41,28.2,33.4,3.49,8.84
2020-06-30,Bauchi,Bauchi,North East,3.226,6.016,30.85,28.0,33.8,3.43,4.07
2020-07-01,Bauchi,Bauchi,North East,3.501,5.752,32.23,22.9,25.2,2.63,19.83
2020-07-02,Bauchi,Bauchi,North East,2.857,5.598,29.69,20.0,47.9,4.5,16.69
2020-07-03,Bauchi,Bauchi,North East,4.459,5.795,30.53,24.7,27.6,6.75,14.52
2020-07-04,Bauchi,Bauchi,North East,3.565,5.766,30.9,25.0,49.0,4.17,1.28
2020-07-05,Bauchi,Bauchi,North East,3.37,5.765,35.41,25.4,46.3,3.8,13.14
2020-07-06,Bauchi,Bauchi,North East,3.707,5.376,30.74,31.1,44.3,3.94,0.65
2020-07-07,Bauchi,Bauchi,North East,3.454,4.792,34.65,31.9,53.1,4.19,7.19
2020-07-08,Bauchi,Bauchi,North East,3.047,5.64,32.06,22.0,34.2,3.78,11.67
2020-07-09,Bauchi,Bauchi,North East,3.878,5.606,31.13,37.9,23.8,3.46,14.62
2020-07-10,Bauchi,Bauchi,North East,3.603,4.898,31.07,20.0,19.1,5.46,1.21
2020-07-11,Bauchi,Bauchi,North East,3.307,5.395,32.18,23.0,49.1,3.69,8.39
2020-07-12,Bauchi,Bauchi,North East,3.655,5.834,34.58,48.6,42.8,7.15,0.01
2020-07-13,Bauchi,Bauchi,North East,3.679,5.401,34.75,20.0,38.3,1.48,1.59
2020-07-14,Bauchi,Bauchi,North East,3.881,5.584,32.91,20.0,29.8,5.44,8.32
2020-07-15,Bauchi,Bauchi,North East,3.652,5.373,32.57,20.1,27.5,3.91,8.46
2020-07-16,Bauchi,Bauchi,North East,3.373,5.582,30.73,39.2,44.5,1.72,13.86
2020-07-17,Bauchi,Bauchi,North East,4.131,5.295,31.61,20.0,35.4,3.87,7.99
2020-07-18,Bauchi,Bauchi,North East,3.022,5.504,33.27,36.4,50.4,3.71,7.96
2020-07-19,Bauchi,Bauchi,North East,4.063,5.435,34.89,38.6,19.8,2.47,2.21
2020-07-20,Bauchi,Bauchi,North East,3.595,5.619,31.25,20.6,24.0,5.43,11.57
2020-07-21,Bauchi,Bauchi,North East,2.959,5.405,28.61,20.0,50.9,2.58,0.55
2020-07-22,Bauchi,Bauchi,North East,3.925,6.003,31.37,33.6,39.6,3.38,1.63
2020-07-23,Bauchi,Bauchi,North East,3.37,5.686,29.07,20.0,43.9,1.18,6.81
2020-07-24,Bauchi,Bauchi,North East,3.447,5.143,30.19,33.9,32.6,3.53,4.83
2020-07-25,Bauchi,Bauchi,North East,3.37,5.678,30.97,27.7,44.1,2.32,11.1
2020-07-26,Bauchi,Bauchi,North East,4.526,5.362,34.07,27.9,31.5,3.55,4.19
2020-07-27,Bauchi,Bauchi,North East,4.885,5.404,32.83,30.3,24.9,4.78,4.36
2020-07-28,Bauchi,Bauchi,North East,4.027,4.993,33.3,24.2,46.5,5.35,1.66
2020-07-29,Bauchi,Bauchi,North East,4.674,5.283,32.4,27.4,15.8,3.43,12.35
2020-07-30,Bauchi,Bauchi,North East,3.081,5.259,32.97,34.1,44.9,4.64,12.54
2020-07-31,Bauchi,Bauchi,North East,3.154,5.211,29.23,30.2,16.4,1.85,1.14
2020-08-01,Bauchi,Bauchi,North East,3.927,5.891,31.4,20.0,39.6,2.91,1.09
2020-08-02,Bauchi,Bauchi,North East,2.625,5.334,28.53,21.1,52.6,2.97,1.28
2020-08-03,Bauchi,Bauchi,North East,3.603,5.649,35.49,32.4,39.5,4.75,0.34
2020-08-04,Bauchi,Bauchi,North East,3.34,5.668,30.79,34.6,28.8,1.07,8.68
2020-08-05,Bauchi,Bauchi,North East,3.207,5.057,31.39,26.1,52.0,2.7,0.89
2020-08-06,Bauchi,Bauchi,North East,3.337,5.931,33.62,31.7,31.7,3.35,10.79
2020-08-07,Bauchi,Bauchi,North East,3.13,5.887,30.82,24.6,29.4,4.82,4.7
2020-08-08,Bauchi,Bauchi,North East,3.722,4.905,32.85,24.3,41.1,5.77,12.38
2020-08-09,Bauchi,Bauchi,North East,3.638,5.404,34.95,34.3,34.0,3.94,13.3
2020-08-10,Bauchi,Bauchi,North East,3.38,5.558,28.5,44.7,57.3,4.34,2.28
2020-08-11,Bauchi,Bauchi,North East,2.829,5.676,33.57,23.9,54.0,4.98,9.31
2020-08-12,Bauchi,Bauchi,North East,3.127,5.485,29.0,30.2,45.8,4.75,3.78
2020-08-13,Bauchi,Bauchi,North East,3.183,5.358,34.26,30.8,42.7,5.34,27.94
2020-08-14,Bauchi,Bauchi,North East,3.164,5.629,26.88,24.4,36.3,2.61,5.37
2020-08-15,Bauchi,Bauchi,North East,3.812,5.911,34.14,23.4,29.5,2.46,5.64
2020-08-16,Bauchi,Bauchi,North East,3.55,4.835,30.78,24.1,56.7,4.03,8.34
2020-08-17,Bauchi,Bauchi,North East,3.097,5.481,33.36,33.9,23.5,4.4,14.86
2020-08-18,Bauchi,Bauchi,North East,4.498,6.004,30.84,29.0,27.8,4.51,1.53
2020-08-19,Bauchi,Bauchi,North East,3.638,5.152,33.8,32.4,33.3,4.11,9.39
2020-08-20,Bauchi,Bauchi,North East,3.232,5.739,33.04,21.2,30.0,4.6,13.27
2020-08-21,Bauchi,Bauchi,North East,4.624,5.406,32.26,22.4,37.5,2.57,2.41
2020-08-22,Bauchi,Bauchi,North East,4.614,5.671,33.21,27.5,32.8,3.73,6.15
2020-08-23,Bauchi,Bauchi,North East,4.18,6.009,28.87,27.6,38.0,2.42,0.72
2020-08-24,Bauchi,Bauchi,North East,3.509,5.125,32.23,20.7,22.8,3.16,3.69
2020-08-25,Bauchi,Bauchi,North East,3.651,5.595,34.32,32.4,28.2,1.0,2.72
2020-08-26,Bauchi,Bauchi,North East,4.72,4.829,31.9,31.1,33.6,3.15,4.4
2020-08-27,Bauchi,Bauchi,North East,4.528,5.417,35.02,20.0,10.8,3.96,51.36
2020-08-28,Bauchi,Bauchi,North East,2.93,5.833,29.77,38.6,29.9,3.93,3.98
2020-08-29,Bauchi,Bauchi,North East,3.229,5.303,34.8,38.9,48.3,0.58,2.83
2020-08-30,Bauchi,Bauchi,North East,2.895,5.22,32.19,28.5,51.9,6.55,0.66
2020-08-31,Bauchi,Bauchi,North East,3.747,5.179,32.35,44.1,8.1,2.8,0.42
2020-09-01,Bauchi,Bauchi,North East,3.653,5.041,33.41,31.1,36.3,3.95,0.88
2020-09-02,Bauchi,Bauchi,North East,4.204,5.664,28.73,33.1,2.5,2.32,11.37
2020-09-03,Bauchi,Bauchi,North East,3.258,5.48,28.52,26.7,53.0,5.22,5.17
2020-09-04,Bauchi,Bauchi,North East,3.8,5.495,29.15,32.5,27.2,2.29,4.75
2020-09-05,Bauchi,Bauchi,North East,3.454,5.654,35.25,27.9,40.9,0.53,18.67
2020-09-06,Bauchi,Bauchi,North East,3.902,5.749,30.58,36.2,28.0,3.66,10.01
2020-09-07,Bauchi,Bauchi,North East,4.375,5.909,35.27,20.0,20.5,5.84,0.02
2020-09-08,Bauchi,Bauchi,North East,3.039,5.485,33.82,20.0,45.0,2.16,2.46
2020-09-09,Bauchi,Bauchi,North East,3.556,5.062,32.7,25.3,46.7,4.24,1.8
2020-09-10,Bauchi,Bauchi,North East,3.779,5.42,33.39,32.2,37.4,3.32,0.64
2020-09-11,Bauchi,Bauchi,North East,3.166,5.514,31.87,20.0,48.0,4.09,2.78
2020-09-12,Bauchi,Bauchi,North East,3.41,5.592,31.5,41.2,31.9,4.22,47.08
2020-09-13,Bauchi,Bauchi,North East,2.969,5.585,32.28,20.0,57.8,4.28,1.24
2020-09-14,Bauchi,Bauchi,North East,3.224,5.43,28.29,35.2,31.9,4.71,0.85
2020-09-15,Bauchi,Bauchi,North East,2.841,5.551,31.37,20.0,43.5,1.62,9.42
2020-09-16,Bauchi,Bauchi,North East,2.325,5.783,34.72,28.7,46.2,3.44,0.11
2020-09-17,Bauchi,Bauchi,North East,3.226,5.346,32.17,50.6,54.5,4.31,25.49
2020-09-18,Bauchi,Bauchi,North East,3.326,5.627,32.64,29.7,48.2,4.89,17.52
2020-09-19,Bauchi,Bauchi,North East,3.328,4.98,30.63,20.0,38.1,2.96,15.77
2020-09-20,Bauchi,Bauchi,North East,3.039,5.741,32.89,25.0,67.1,2.86,1.63
2020-09-21,Bauchi,Bauchi,North East,2.627,5.623,33.67,20.0,65.9,3.17,5.49
2020-09-22,Bauchi,Bauchi,North East,4.282,5.622,33.93,40.5,19.1,4.25,0.62
2020-09-23,Bauchi,Bauchi,North East,3.936,5.461,34.53,22.5,14.9,4.18,6.15
2020-09-24,Bauchi,Bauchi,North East,4.14,5.541,29.04,35.4,39.9,5.3,7.44
2020-09-25,Bauchi,Bauchi,North East,3.615,5.386,30.51,20.0,41.1,4.68,2.97
2020-09-26,Bauchi,Bauchi,North East,2.573,5.171,34.42,42.6,38.3,2.26,16.25
2020-09-27,Bauchi,Bauchi,North East,2.43,5.976,34.43,21.9,38.5,4.72,15.38
2020-09-28,Bauchi,Bauchi,North East,4.655,5.15,31.21,32.1,38.1,2.36,3.9
2020-09-29,Bauchi,Bauchi,North East,3.488,5.841,31.52,27.8,54.6,1.52,1.15
2020-09-30,Bauchi,Bauchi,North East,3.65,5.004,33.29,25.2,36.2,2.71,4.33
2020-10-01,Bauchi,Bauchi,North East,5.338,5.338,36.08,28.5,17.2,3.15,4.02
2020-10-02,Bauchi,Bauchi,North East,4.665,5.368,34.4,37.6,6.2,2.25,2.07
