date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-02-17,Awka,Anambra,South East,3.347,4.013,26.65,46.2,79.8,3.14,0.76
2020-02-18,Awka,Anambra,South East,2.846,3.723,24.55,46.4,93.1,2.47,1.01
2020-02-19,Awka,Anambra,South East,2.375,4.356,29.33,43.5,63.7,2.97,0.43
2020-02-20,Awka,Anambra,South East,2.087,4.502,28.69,62.1,60.4,1.69,0.12
2020-02-21,Awka,Anambra,South East,2.719,4.537,26.06,53.9,69.1,3.44,4.52
2020-02-22,Awka,Anambra,South East,3.488,3.841,24.27,57.6,51.6,3.83,0.36
2020-02-23,Awka,Anambra,South East,3.121,4.018,32.12,60.0,44.5,4.53,1.04
2020-02-24,Awka,Anambra,South East,3.125,4.554,32.54,46.7,65.7,4.21,0.32
2020-02-25,Awka,Anambra,South East,2.714,4.534,23.25,64.7,75.2,1.7,1.09
2020-02-26,Awka,Anambra,South East,2.69,4.685,29.25,59.5,61.6,4.71,2.3
2020-02-27,Awka,Anambra,South East,2.806,3.976,26.34,40.4,65.2,5.58,5.41
2020-02-28,Awka,Anambra,South East,2.167,4.22,28.69,30.1,64.2,4.08,3.62
2020-02-29,Awka,Anambra,South East,3.125,3.932,25.68,62.5,65.9,4.6,1.14
2020-03-01,Awka,Anambra,South East,1.547,3.844,22.07,65.2,100.0,2.47,3.3
2020-03-02,Awka,Anambra,South East,1.492,4.008,21.8,77.1,100.0,4.46,10.51
2020-03-03,Awka,Anambra,South East,1.678,4.197,23.81,85.0,93.9,4.61,10.2
2020-03-04,Awka,Anambra,South East,1.825,4.374,23.61,53.2,100.0,3.78,2.28
2020-03-05,Awka,Anambra,South East,1.179,3.692,27.87,86.5,93.4,3.26,3.08
2020-03-06,Awka,Anambra,South East,2.401,4.389,23.3,75.7,88.8,0.77,12.37
2020-03-07,Awka,Anambra,South East,1.674,4.694,24.19,84.9,89.2,3.53,0.4
2020-03-08,Awka,Anambra,South East,1.551,4.142,28.83,62.3,87.4,2.35,1.61
2020-03-09,Awka,Anambra,South East,2.166,4.69,21.68,77.6,100.0,3.64,10.33
2020-03-10,Awka,Anambra,South East,1.994,4.215,23.97,90.8,89.0,3.72,0.09
2020-03-11,Awka,Anambra,South East,1.806,4.268,23.3,59.1,100.0,3.46,22.91
2020-03-12,Awka,Anambra,South East,1.52,4.768,19.92,71.3,100.0,5.79,6.33
2020-03-13,Awka,Anambra,South East,2.418,4.592,25.93,80.1,90.2,4.18,1.21
2020-03-14,Awka,Anambra,South East,1.34,3.981,24.33,77.1,93.3,2.33,2.2
2020-03-15,Awka,Anambra,South East,1.697,4.423,25.02,66.2,99.0,3.96,5.51
2020-03-16,Awka,Anambra,South East,2.406,3.923,28.41,92.6,91.9,0.65,4.39
2020-03-17,Awka,Anambra,South East,1.55,3.791,26.18,92.2,100.0,3.81,6.1
2020-03-18,Awka,Anambra,South East,0.909,4.449,27.12,67.3,78.8,4.73,7.7
2020-03-19,Awka,Anambra,South East,1.794,4.365,26.29,70.2,100.0,2.14,7.36
2020-03-20,Awka,Anambra,South East,1.873,4.055,23.23,56.8,94.5,2.72,13.28
2020-03-21,Awka,Anambra,South East,1.504,4.156,26.42,66.8,90.0,5.02,1.57
2020-03-22,Awka,Anambra,South East,2.331,4.803,25.75,80.0,87.9,2.79,6.64
2020-03-23,Awka,Anambra,South East,1.378,4.593,24.62,74.3,100.0,3.79,12.62
2020-03-24,Awka,Anambra,South East,1.859,3.937,24.28,75.0,84.8,1.72,0.77
2020-03-25,Awka,Anambra,South East,1.971,3.982,25.31,79.6,92.8,3.69,4.98
2020-03-26,Awka,Anambra,South East,1.958,4.753,23.73,80.9,98.5,3.4,5.61
2020-03-27,Awka,Anambra,South East,1.684,3.895,28.64,77.9,100.0,4.49,0.16
2020-03-28,Awka,Anambra,South East,2.005,4.343,21.57,70.2,88.7,2.46,4.59
2020-03-29,Awka,Anambra,South East,1.34,3.945,24.16,79.3,100.0,4.87,5.06
2020-03-30,Awka,Anambra,South East,1.732,4.336,23.82,69.8,100.0,1.82,5.7
2020-03-31,Awka,Anambra,South East,2.238,4.033,27.41,74.0,89.7,4.4,12.74
2020-04-01,Awka,Anambra,South East,2.03,3.445,22.48,58.4,100.0,3.95,9.53
2020-04-02,Awka,Anambra,South East,2.332,4.335,23.83,71.0,74.7,2.85,0.2
2020-04-03,Awka,Anambra,South East,1.709,4.008,23.28,79.2,90.6,2.48,6.13
2020-04-04,Awka,Anambra,South East,1.369,4.446,24.08,53.0,97.5,0.64,6.32
2020-04-05,Awka,Anambra,South East,2.319,3.967,27.74,76.4,92.5,5.55,7.91
2020-04-06,Awka,Anambra,South East,1.651,4.414,28.17,89.5,100.0,2.97,0.89
2020-04-07,Awka,Anambra,South East,1.516,4.31,23.28,64.7,97.2,2.18,24.96
2020-04-08,Awka,Anambra,South East,2.583,3.999,25.61,77.1,72.2,6.57,3.84
2020-04-09,Awka,Anambra,South East,1.75,4.017,24.25,78.9,91.7,4.46,17.09
2020-04-10,Awka,Anambra,South East,0.938,4.064,27.46,69.1,75.0,4.06,12.29
2020-04-11,Awka,Anambra,South East,2.408,4.567,25.4,79.9,70.1,2.32,6.37
2020-04-12,Awka,Anambra,South East,1.377,4.071,25.44,72.7,100.0,2.18,5.25
2020-04-13,Awka,Anambra,South East,1.723,4.427,23.78,69.3,100.0,3.36,2.61
2020-04-14,Awka,Anambra,South East,2.478,4.092,24.1,77.6,90.1,2.4,5.14
2020-04-15,Awka,Anambra,South East,1.745,4.043,26.45,76.6,98.7,0.89,0.11
2020-04-16,Awka,Anambra,South East,1.797,4.204,24.14,69.7,100.0,4.28,11.81
2020-04-17,Awka,Anambra,South East,1.838,3.775,26.54,74.5,100.0,1.96,4.12
2020-04-18,Awka,Anambra,South East,1.333,4.756,26.66,85.5,100.0,2.43,4.52
2020-04-19,Awka,Anambra,South East,1.673,3.986,24.52,81.8,90.5,3.63,18.11
2020-04-20,Awka,Anambra,South East,2.148,4.2,25.7,70.9,91.2,5.4,7.5
2020-04-21,Awka,Anambra,South East,1.923,4.365,25.71,78.2,94.5,0.82,16.18
2020-04-22,Awka,Anambra,South East,2.156,3.994,24.79,84.5,100.0,1.64,0.09
2020-04-23,Awka,Anambra,South East,1.711,4.236,24.25,70.1,83.7,2.47,1.63
2020-04-24,Awka,Anambra,South East,1.49,4.097,26.28,85.7,97.4,4.31,6.53
2020-04-25,Awka,Anambra,South East,1.265,3.88,24.95,75.3,98.2,2.55,8.13
2020-04-26,Awka,Anambra,South East,1.993,4.11,23.07,61.0,87.8,5.54,3.84
2020-04-27,Awka,Anambra,South East,1.506,4.498,26.34,77.6,100.0,5.41,14.07
2020-04-28,Awka,Anambra,South East,2.054,4.293,28.03,59.4,90.4,5.2,1.8
2020-04-29,Awka,Anambra,South East,2.672,4.694,24.64,73.6,89.1,2.12,4.43
2020-04-30,Awka,Anambra,South East,1.289,4.199,27.7,87.2,100.0,2.36,4.32
2020-05-01,Awka,Anambra,South East,2.0,4.425,26.38,80.0,100.0,4.88,25.17
2020-05-02,Awka,Anambra,South East,1.686,4.099,27.94,59.7,90.3,2.75,2.03
2020-05-03,Awka,Anambra,South East,1.733,4.735,26.62,68.1,94.5,5.56,20.4
2020-05-04,Awka,Anambra,South East,1.523,4.232,26.83,74.8,92.1,4.04,11.33
2020-05-05,Awka,Anambra,South East,1.979,4.319,26.32,76.5,85.2,3.6,16.03
2020-05-06,Awka,Anambra,South East,1.487,3.953,26.16,82.2,87.5,2.46,8.38
2020-05-07,Awka,Anambra,South East,1.873,3.983,29.22,66.4,97.7,1.62,2.6
2020-05-08,Awka,Anambra,South East,1.862,4.453,25.98,80.8,100.0,1.12,0.25
2020-05-09,Awka,Anambra,South East,1.631,4.05,24.15,73.6,100.0,4.49,2.31
2020-05-10,Awka,Anambra,South East,1.672,4.881,27.97,55.8,75.3,0.62,2.69
2020-05-11,Awka,Anambra,South East,1.899,3.913,26.03,83.1,68.5,5.16,2.84
2020-05-12,Awka,Anambra,South East,2.003,4.929,25.97,71.0,95.3,6.37,1.7
2020-05-13,Awka,Anambra,South East,1.76,3.68,29.61,88.8,100.0,3.5,0.1
2020-05-14,Awka,Anambra,South East,1.116,4.037,26.01,86.9,100.0,3.77,5.46
2020-05-15,Awka,Anambra,South East,1.472,4.176,24.03,69.4,98.2,2.59,5.25
2020-05-16,Awka,Anambra,South East,1.516,3.656,25.76,78.0,87.4,2.68,7.05
2020-05-17,Awka,Anambra,South East,2.192,3.937,25.65,71.1,79.5,3.44,4.29
2020-05-18,Awka,Anambra,South East,1.652,3.853,25.85,63.1,100.0,2.12,6.78
2020-05-19,Awka,Anambra,South East,1.37,3.596,26.09,63.2,100.0,3.4,5.71
2020-05-20,Awka,Anambra,South East,1.917,3.849,26.26,96.5,97.9,3.2,3.75
2020-05-21,Awka,Anambra,South East,1.259,4.266,25.74,85.8,98.3,2.53,0.77
2020-05-22,Awka,Anambra,South East,1.961,4.672,22.6,67.2,76.6,3.69,1.13
2020-05-23,Awka,Anambra,South East,2.019,3.801,25.87,76.6,100.0,7.01,4.2
2020-05-24,Awka,Anambra,South East,2.624,3.899,26.21,80.4,81.0,5.18,6.14
2020-05-25,Awka,Anambra,South East,1.444,4.153,26.24,83.4,100.0,2.62,3.25
2020-05-26,Awka,Anambra,South East,1.497,3.757,26.07,68.1,100.0,4.28,18.38
2020-05-27,Awka,Anambra,South East,1.962,4.147,28.16,59.9,68.9,3.79,5.34
2020-05-28,Awka,Anambra,South East,1.87,4.139,26.44,76.8,72.9,5.59,6.64
2020-05-29,Awka,Anambra,South East,1.752,4.632,24.43,80.6,100.0,3.06,9.33
2020-05-30,Awka,Anambra,South East,1.858,4.37,22.94,86.3,100.0,2.85,8.0
2020-05-31,Awka,Anambra,South East,1.195,4.584,26.64,63.4,100.0,2.93,0.64
2020-06-01,Awka,Anambra,South East,2.475,4.132,23.14,63.9,96.7,3.85,2.52
2020-06-02,Awka,Anambra,South East,2.217,4.631,27.27,87.4,100.0,3.93,14.02
2020-06-03,Awka,Anambra,South East,1.802,4.375,24.44,79.8,100.0,4.15,16.49
2020-06-04,Awka,Anambra,South East,2.04,3.848,25.91,66.6,94.5,5.06,1.99
2020-06-05,Awka,Anambra,South East,1.648,4.2,26.25,84.3,100.0,2.96,14.56
2020-06-06,Awka,Anambra,South East,1.379,4.337,28.07,84.1,89.7,2.64,7.03
2020-06-07,Awka,Anambra,South East,2.164,3.978,26.12,77.0,84.2,2.23,4.13
2020-06-08,Awka,Anambra,South East,1.12,3.587,27.53,72.2,99.3,4.51,16.37
2020-06-09,Awka,Anambra,South East,2.723,4.478,24.28,79.4,73.6,4.13,8.17
2020-06-10,Awka,Anambra,South East,2.458,4.248,26.21,74.9,79.1,3.73,14.97
2020-06-11,Awka,Anambra,South East,1.978,4.162,29.19,80.1,100.0,3.79,4.32
2020-06-12,Awka,Anambra,South East,1.811,4.078,26.76,80.1,91.9,6.3,2.75
2020-06-13,Awka,Anambra,South East,1.636,3.512,28.9,76.6,93.7,5.5,5.9
2020-06-14,Awka,Anambra,South East,2.197,3.98,25.69,70.6,82.6,3.75,1.36
2020-06-15,Awka,Anambra,South East,1.51,4.108,24.91,86.8,96.2,3.27,3.55
2020-06-16,Awka,Anambra,South East,1.791,4.233,24.42,79.7,94.4,2.21,17.86
2020-06-17,Awka,Anambra,South East,1.69,4.048,25.58,89.6,100.0,3.06,12.77
2020-06-18,Awka,Anambra,South East,1.924,4.422,23.93,80.0,100.0,2.38,0.03
2020-06-19,Awka,Anambra,South East,1.462,4.253,25.72,78.3,99.4,2.7,5.95
2020-06-20,Awka,Anambra,South East,2.099,4.068,26.37,88.7,85.0,4.1,1.26
2020-06-21,Awka,Anambra,South East,1.023,3.814,29.28,67.2,100.0,2.23,16.0
2020-06-22,Awka,Anambra,South East,1.657,4.744,26.17,84.6,86.1,6.59,4.65
2020-06-23,Awka,Anambra,South East,1.973,4.042,25.83,84.6,99.1,7.41,4.81
2020-06-24,Awka,Anambra,South East,2.342,4.207,24.39,76.9,100.0,5.5,0.56
2020-06-25,Awka,Anambra,South East,1.538,4.93,27.32,85.1,100.0,5.35,1.78
2020-06-26,Awka,Anambra,South East,1.779,3.912,24.98,59.5,98.5,5.34,10.82
2020-06-27,Awka,Anambra,South East,1.456,4.306,27.45,78.1,85.5,2.66,11.18
2020-06-28,Awka,Anambra,South East,1.993,4.459,22.41,78.1,94.0,3.51,4.2
2020-06-29,Awka,Anambra,South East,1.979,4.267,23.6,66.0,91.4,5.37,14.9
2020-06-30,Awka,Anambra,South East,1.072,3.994,24.84,62.1,100.0,5.59,3.09
2020-07-01,Awka,Anambra,South East,1.561,4.729,23.39,65.6,100.0,1.32,7.28
2020-07-02,Awka,Anambra,South East,1.704,4.019,23.87,76.6,97.3,2.45,1.08
2020-07-03,Awka,Anambra,South East,1.222,4.161,26.3,87.7,96.6,2.94,3.0
2020-07-04,Awka,Anambra,South East,0.78,3.586,27.97,95.8,96.0,3.45,4.28
2020-07-05,Awka,Anambra,South East,2.089,4.156,28.8,78.2,100.0,4.53,5.95
2020-07-06,Awka,Anambra,South East,2.399,4.834,23.31,83.8,100.0,4.79,8.33
2020-07-07,Awka,Anambra,South East,2.982,4.425,26.42,71.7,84.8,2.53,4.05
2020-07-08,Awka,Anambra,South East,1.305,4.132,27.81,79.3,100.0,0.46,1.05
2020-07-09,Awka,Anambra,South East,2.441,4.474,27.0,53.4,88.9,2.67,14.24
2020-07-10,Awka,Anambra,South East,2.126,4.113,26.72,76.2,86.5,1.37,1.95
2020-07-11,Awka,Anambra,South East,1.545,4.423,24.83,78.4,100.0,3.18,1.88
2020-07-12,Awka,Anambra,South East,1.583,4.17,22.23,63.6,100.0,2.71,3.3
2020-07-13,Awka,Anambra,South East,1.972,4.38,26.88,75.6,100.0,3.48,1.48
2020-07-14,Awka,Anambra,South East,1.86,4.384,26.56,77.7,92.6,4.88,50.25
2020-07-15,Awka,Anambra,South East,2.139,3.918,25.97,69.8,95.5,4.48,7.06
2020-07-16,Awka,Anambra,South East,1.355,4.274,28.11,70.8,84.0,2.09,8.67
2020-07-17,Awka,Anambra,South East,2.102,3.909,27.36,82.1,86.1,3.27,11.06
2020-07-18,Awka,Anambra,South East,1.707,4.344,22.78,74.9,100.0,1.99,4.6
2020-07-19,Awka,Anambra,South East,2.253,4.55,29.59,73.2,89.3,2.57,9.69
2020-07-20,Awka,Anambra,South East,1.798,4.067,23.45,91.9,84.5,2.94,2.06
2020-07-21,Awka,Anambra,South East,2.277,4.224,26.07,95.2,94.7,1.99,5.33
2020-07-22,Awka,Anambra,South East,1.93,4.221,25.65,77.0,81.1,3.4,3.94
2020-07-23,Awka,Anambra,South East,2.718,3.698,26.63,55.3,78.4,2.9,10.71
2020-07-24,Awka,Anambra,South East,1.988,4.066,23.77,89.6,89.7,4.18,6.48
2020-07-25,Awka,Anambra,South East,2.138,4.457,26.02,87.4,100.0,4.05,1.55
2020-07-26,Awka,Anambra,South East,1.903,4.143,27.75,62.3,76.2,5.95,13.11
2020-07-27,Awka,Anambra,South East,2.181,3.662,28.46,71.2,80.4,4.98,12.6
2020-07-28,Awka,Anambra,South East,1.487,4.593,24.56,67.8,89.0,5.9,22.23
2020-07-29,Awka,Anambra,South East,1.224,4.003,24.98,86.9,83.2,3.32,5.17
2020-07-30,Awka,Anambra,South East,1.135,4.07,24.34,95.1,94.4,5.67,1.99
2020-07-31,Awka,Anambra,South East,2.752,3.983,27.72,84.9,72.4,2.11,5.77
2020-08-01,Awka,Anambra,South East,1.545,4.037,26.45,59.3,100.0,4.46,0.85
2020-08-02,Awka,Anambra,South East,1.727,4.982,24.72,90.4,100.0,1.84,1.12
2020-08-03,Awka,Anambra,South East,1.898,3.889,25.42,66.0,100.0,1.93,2.13
2020-08-04,Awka,Anambra,South East,1.181,4.275,26.18,75.5,98.7,2.65,7.43
2020-08-05,Awka,Anambra,South East,1.719,4.263,26.0,64.0,95.9,0.63,9.27
2020-08-06,Awka,Anambra,South East,1.477,4.555,25.41,79.2,95.5,2.51,0.38
2020-08-07,Awka,Anambra,South East,1.736,4.245,25.38,87.0,97.3,6.34,4.48
2020-08-08,Awka,Anambra,South East,2.222,4.51,24.75,75.9,74.3,2.78,14.49
2020-08-09,Awka,Anambra,South East,1.909,4.27,25.35,86.4,89.1,6.56,19.93
2020-08-10,Awka,Anambra,South East,2.185,3.965,25.67,77.5,78.4,4.1,17.52
2020-08-11,Awka,Anambra,South East,1.671,4.315,28.15,73.8,100.0,1.93,0.64
2020-08-12,Awka,Anambra,South East,1.691,3.691,25.3,66.8,94.2,3.41,5.82
2020-08-13,Awka,Anambra,South East,2.111,3.639,24.69,74.8,91.5,4.0,0.07
2020-08-14,Awka,Anambra,South East,1.528,4.201,23.5,67.6,100.0,5.25,7.28
2020-08-15,Awka,Anambra,South East,2.026,4.469,25.06,78.1,100.0,4.24,17.52
2020-08-16,Awka,Anambra,South East,2.675,4.446,23.87,69.5,85.7,7.4,9.44
2020-08-17,Awka,Anambra,South East,2.239,4.313,26.29,62.2,99.6,5.2,0.35
2020-08-18,Awka,Anambra,South East,1.729,4.199,22.39,81.0,97.5,3.32,5.43
2020-08-19,Awka,Anambra,South East,2.307,3.84,24.6,78.0,95.1,3.73,0.37
2020-08-20,Awka,Anambra,South East,1.608,4.029,23.33,84.4,100.0,5.17,11.75
2020-08-21,Awka,Anambra,South East,1.007,4.278,28.52,63.6,91.0,0.91,1.08
2020-08-22,Awka,Anambra,South East,1.536,3.855,25.2,79.7,97.1,2.49,11.91
2020-08-23,Awka,Anambra,South East,1.459,4.233,26.16,69.0,100.0,2.39,5.89
2020-08-24,Awka,Anambra,South East,1.447,4.248,27.92,64.1,99.7,3.49,6.25
2020-08-25,Awka,Anambra,South East,2.013,3.91,24.07,86.5,91.6,1.96,5.96
2020-08-26,Awka,Anambra,South East,1.33,4.283,27.75,78.7,82.3,2.59,15.02
2020-08-27,Awka,Anambra,South East,1.914,4.134,24.57,68.9,100.0,3.49,4.01
2020-08-28,Awka,Anambra,South East,2.575,4.069,26.01,98.0,80.1,6.43,31.59
2020-08-29,Awka,Anambra,South East,1.277,4.508,26.62,95.2,92.7,3.54,5.77
2020-08-30,Awka,Anambra,South East,1.593,4.19,22.9,86.7,94.9,3.0,0.92
2020-08-31,Awka,Anambra,South East,1.999,3.904,26.3,91.4,100.0,3.64,9.21
2020-09-01,Awka,Anambra,South East,1.42,4.237,27.67,74.1,94.3,4.94,2.16
2020-09-02,Awka,Anambra,South East,1.762,4.619,26.65,68.5,75.4,2.62,1.81
2020-09-03,Awka,Anambra,South East,2.086,4.55,25.85,67.5,70.1,0.93,3.74
2020-09-04,Awka,Anambra,South East,2.221,4.338,26.41,80.2,92.1,2.46,7.23
2020-09-05,Awka,Anambra,South East,2.107,4.285,26.94,71.5,100.0,3.17,4.53
2020-09-06,Awka,Anambra,South East,1.309,3.795,24.7,77.2,100.0,3.28,13.7
2020-09-07,Awka,Anambra,South East,2.005,4.103,25.37,57.2,100.0,1.56,23.89
2020-09-08,Awka,Anambra,South East,2.242,4.046,26.35,76.7,90.7,4.07,7.26
2020-09-09,Awka,Anambra,South East,1.806,4.41,27.37,77.0,86.4,3.23,4.94
2020-09-10,Awka,Anambra,South East,1.929,4.498,24.19,76.7,100.0,4.52,0.76
2020-09-11,Awka,Anambra,South East,1.781,4.021,28.97,79.6,96.0,2.73,20.14
2020-09-12,Awka,Anambra,South East,1.786,4.668,25.91,55.4,100.0,3.77,2.4
2020-09-13,Awka,Anambra,South East,0.906,3.703,25.85,93.0,100.0,4.96,13.15
2020-09-14,Awka,Anambra,South East,2.208,4.32,24.84,58.2,100.0,6.77,11.49
2020-09-15,Awka,Anambra,South East,1.463,4.798,28.46,64.7,86.2,5.99,30.9
2020-09-16,Awka,Anambra,South East,1.93,4.292,23.91,70.1,92.9,3.42,18.74
2020-09-17,Awka,Anambra,South East,1.716,4.077,30.75,78.2,83.4,1.96,3.06
2020-09-18,Awka,Anambra,South East,1.285,4.365,27.33,82.0,91.3,4.23,5.12
2020-09-19,Awka,Anambra,South East,2.053,3.984,26.33,79.7,97.9,4.24,14.21
2020-09-20,Awka,Anambra,South East,2.125,3.644,27.08,71.6,100.0,3.21,6.26
2020-09-21,Awka,Anambra,South East,2.057,3.927,29.62,73.3,82.6,1.74,16.87
2020-09-22,Awka,Anambra,South East,1.039,4.628,28.51,73.8,89.4,3.09,5.46
2020-09-23,Awka,Anambra,South East,1.354,3.683,24.58,87.5,83.2,2.5,5.71
2020-09-24,Awka,Anambra,South East,1.636,4.953,21.69,77.5,99.1,5.22,2.33
2020-09-25,Awka,Anambra,South East,1.513,4.286,27.93,64.3,96.7,4.36,6.53
2020-09-26,Awka,Anambra,South East,2.502,4.348,26.67,85.2,100.0,3.67,3.55
2020-09-27,Awka,Anambra,South East,2.598,3.61,23.78,78.5,94.7,2.24,1.71
2020-09-28,Awka,Anambra,South East,1.704,3.974,26.33,90.3,92.5,0.96,0.06
2020-09-29,Awka,Anambra,South East,1.503,4.218,25.45,83.0,100.0,0.71,14.86
2020-09-30,Awka,Anambra,South East,1.433,4.126,27.46,98.0,100.0,3.5,0.59
2020-10-01,Awka,Anambra,South East,2.206,4.111,27.25,74.1,100.0,1.08,9.3
2020-10-02,Awka,Anambra,South East,1.305,4.055,25.13,81.0,98.3,4.01,0.37
2020-10-03,Awka,Anambra,South East,2.617,4.253,19.71,74.2,100.0,6.28,20.17
2020-10-04,Awka,Anambra,South East,1.443,4.256,28.48,76.6,96.9,6.06,0.49
2020-10-05,Awka,Anambra,South East,2.668,4.295,25.65,60.2,78.2,4.65,0.36
2020-10-06,Awka,Anambra,South East,1.806,4.103,30.29,71.6,98.5,4.33,4.07
2020-10-07,Awka,Anambra,South East,1.501,3.925,26.67,66.6,96.1,0.86,8.14
2020-10-08,Awka,Anambra,South East,1.773,3.897,27.04,80.0,89.7,2.75,0.32
2020-10-09,Awka,Anambra,South East,1.784,4.072,23.42,77.0,100.0,4.28,7.51
2020-10-10,Awka,Anambra,South East,1.494,4.131,24.98,82.7,100.0,4.02,2.86
2020-10-11,Awka,Anambra,South East,1.837,4.018,22.61,72.5,96.0,3.36,5.7
2020-10-12,Awka,Anambra,South East,1.657,4.507,27.05,71.4,92.4,3.04,3.49
2020-10-13,Awka,Anambra,South East,2.056,3.98,26.49,73.2,85.9,3.59,4.56
2020-10-14,Awka,Anambra,South East,1.622,4.537,30.39,66.6,100.0,5.35,0.58
2020-10-15,Awka,Anambra,South East,2.784,4.639,26.03,85.7,68.7,0.88,3.74
2020-10-16,Awka,Anambra,South East,0.994,3.946,28.29,94.0,94.3,0.94,27.84
2020-10-17,Awka,Anambra,South East,1.42,3.98,21.98,72.0,99.2,5.97,8.61
2020-10-18,Awka,Anambra,South East,1.955,4.015,21.94,67.0,100.0,1.73,3.2
2020-10-19,Awka,Anambra,South East,2.2,4.444,27.56,75.0,80.8,2.59,1.63
