date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-04-07,Akure,Ondo,South West,2.019,4.186,23.8,63.4,97.8,5.29,4.13
2020-04-08,Akure,Ondo,South West,1.651,4.737,24.85,38.6,83.0,2.52,1.36
2020-04-09,Akure,Ondo,South West,2.033,3.936,24.72,63.0,84.0,4.45,2.27
2020-04-10,Akure,Ondo,South West,2.352,4.07,28.24,76.0,69.7,2.69,1.42
2020-04-11,Akure,Ondo,South West,2.099,4.347,25.73,68.0,90.4,0.83,2.1
2020-04-12,Akure,Ondo,South West,3.279,4.916,20.57,74.3,64.0,0.71,0.0
2020-04-13,Akure,Ondo,South West,1.587,4.124,27.44,61.0,84.2,5.15,20.81
2020-04-14,Akure,Ondo,South West,2.462,4.472,26.11,78.0,85.7,4.9,2.46
2020-04-15,Akure,Ondo,South West,1.271,4.246,23.19,60.4,88.5,2.54,0.56
2020-04-16,Akure,Ondo,South West,1.783,4.296,26.06,58.6,85.1,2.19,0.88
2020-04-17,Akure,Ondo,South West,1.848,4.666,26.47,73.6,98.2,3.97,16.7
2020-04-18,Akure,Ondo,South West,2.076,4.144,28.86,87.8,87.1,2.64,3.58
2020-04-19,Akure,Ondo,South West,1.802,4.328,27.12,70.0,91.3,3.4,2.19
2020-04-20,Akure,Ondo,South West,1.631,4.179,25.8,57.6,97.8,1.48,7.32
2020-04-21,Akure,Ondo,South West,2.723,4.571,24.32,75.0,67.1,3.32,7.95
2020-04-22,Akure,Ondo,South West,2.703,4.535,26.94,63.8,77.7,1.15,4.81
2020-04-23,Akure,Ondo,South West,1.525,4.184,25.13,65.4,76.9,2.53,11.49
2020-04-24,Akure,Ondo,South West,1.866,4.71,25.02,62.6,94.0,0.49,12.79
2020-04-25,Akure,Ondo,South West,1.818,3.963,25.95,77.2,97.6,3.36,3.99
2020-04-26,Akure,Ondo,South West,1.941,5.164,26.74,84.6,74.6,2.9,7.03
2020-04-27,Akure,Ondo,South West,2.189,4.317,26.76,83.8,92.7,4.74,1.26
2020-04-28,Akure,Ondo,South West,1.764,4.267,26.84,62.7,92.5,4.18,3.81
2020-04-29,Akure,Ondo,South West,1.935,4.918,24.21,73.1,79.8,2.08,19.2
2020-04-30,Akure,Ondo,South West,2.133,4.202,22.55,64.0,89.0,3.32,14.16
2020-05-01,Akure,Ondo,South West,1.838,4.435,26.49,58.7,72.4,3.69,3.97
2020-05-02,Akure,Ondo,South West,2.341,4.124,28.85,82.3,74.2,4.48,1.63
2020-05-03,Akure,Ondo,South West,2.347,4.102,25.13,72.6,95.8,3.25,3.54
2020-05-04,Akure,Ondo,South West,1.925,3.757,25.86,79.3,85.9,3.4,4.79
2020-05-05,Akure,Ondo,South West,1.512,4.662,24.34,67.5,93.2,3.26,21.01
2020-05-06,Akure,Ondo,South West,1.664,4.484,24.26,59.4,100.0,6.0,19.37
2020-05-07,Akure,Ondo,South West,2.458,4.421,26.44,64.7,100.0,4.09,13.26
2020-05-08,Akure,Ondo,South West,2.306,4.243,30.3,66.3,87.1,2.31,8.75
2020-05-09,Akure,Ondo,South West,1.661,4.457,24.95,69.2,100.0,4.74,21.1
2020-05-10,Akure,Ondo,South West,2.343,4.216,28.11,72.2,84.3,4.53,1.41
2020-05-11,Akure,Ondo,South West,2.009,4.568,28.55,67.8,82.6,3.51,4.57
2020-05-12,Akure,Ondo,South West,2.153,4.657,22.67,58.3,73.5,3.51,36.69
2020-05-13,Akure,Ondo,South West,2.643,4.076,27.06,62.9,55.0,2.63,3.88
2020-05-14,Akure,Ondo,South West,2.102,4.55,27.6,75.5,91.6,1.43,1.65
2020-05-15,Akure,Ondo,South West,2.299,4.094,26.76,63.7,76.8,3.21,10.06
2020-05-16,Akure,Ondo,South West,1.727,4.491,25.04,62.7,100.0,1.35,9.71
2020-05-17,Akure,Ondo,South West,1.762,4.417,27.12,69.8,99.0,1.91,15.76
2020-05-18,Akure,Ondo,South West,2.503,5.0,30.1,60.3,91.0,2.53,2.62
2020-05-19,Akure,Ondo,South West,2.526,4.305,26.69,47.8,84.9,5.53,6.77
2020-05-20,Akure,Ondo,South West,1.336,4.505,24.77,69.8,98.6,3.69,3.14
2020-05-21,Akure,Ondo,South West,2.193,4.51,26.6,64.0,93.4,7.25,0.94
2020-05-22,Akure,Ondo,South West,2.28,4.498,26.7,84.3,68.6,3.47,11.61
2020-05-23,Akure,Ondo,South West,1.38,4.108,25.09,71.1,92.8,3.45,12.69
2020-05-24,Akure,Ondo,South West,1.49,4.404,30.49,58.9,99.2,6.51,6.06
2020-05-25,Akure,Ondo,South West,2.16,4.152,26.1,66.0,70.5,5.47,4.26
2020-05-26,Akure,Ondo,South West,2.223,4.106,25.06,70.6,96.2,5.03,15.31
2020-05-27,Akure,Ondo,South West,1.911,4.317,24.29,69.8,91.7,3.1,0.9
2020-05-28,Akure,Ondo,South West,1.659,4.879,28.09,83.2,89.1,3.97,3.62
2020-05-29,Akure,Ondo,South West,1.181,4.782,24.23,60.5,100.0,1.26,3.66
2020-05-30,Akure,Ondo,South West,1.892,4.673,25.47,67.5,89.6,4.83,8.47
2020-05-31,Akure,Ondo,South West,1.929,4.29,24.8,65.6,90.6,4.35,10.93
2020-06-01,Akure,Ondo,South West,2.629,4.278,23.08,58.1,84.2,2.28,3.02
2020-06-02,Akure,Ondo,South West,2.095,3.726,29.99,71.1,86.7,3.5,8.48
2020-06-03,Akure,Ondo,South West,1.411,4.007,25.76,58.3,100.0,5.46,11.04
2020-06-04,Akure,Ondo,South West,2.057,4.031,25.78,67.3,71.9,2.79,6.3
2020-06-05,Akure,Ondo,South West,1.454,5.349,26.04,60.4,100.0,3.54,4.15
2020-06-06,Akure,Ondo,South West,2.337,4.549,29.0,62.6,70.8,2.54,0.3
2020-06-07,Akure,Ondo,South West,1.601,4.64,24.47,85.0,65.5,1.92,8.17
2020-06-08,Akure,Ondo,South West,2.212,4.148,28.65,72.8,90.5,1.63,2.62
2020-06-09,Akure,Ondo,South West,2.243,4.419,25.09,57.1,85.2,1.54,2.28
2020-06-10,Akure,Ondo,South West,2.02,4.196,29.04,54.0,85.7,1.27,1.33
2020-06-11,Akure,Ondo,South West,1.554,4.764,23.58,52.9,96.3,5.97,0.65
2020-06-12,Akure,Ondo,South West,2.074,4.743,27.01,79.1,100.0,1.73,10.88
2020-06-13,Akure,Ondo,South West,2.682,4.418,29.29,65.4,76.6,2.53,2.14
2020-06-14,Akure,Ondo,South West,1.314,3.875,26.79,82.9,89.6,4.3,0.23
2020-06-15,Akure,Ondo,South West,2.458,4.093,26.05,72.3,79.2,3.64,17.43
2020-06-16,Akure,Ondo,South West,1.796,4.082,23.24,75.4,100.0,3.16,1.9
2020-06-17,Akure,Ondo,South West,1.888,4.407,22.47,73.4,64.3,5.78,3.89
2020-06-18,Akure,Ondo,South West,2.162,4.283,25.46,70.7,100.0,5.6,1.55
2020-06-19,Akure,Ondo,South West,2.475,4.549,26.32,62.8,78.7,3.42,9.64
2020-06-20,Akure,Ondo,South West,1.864,4.226,24.05,72.1,74.2,5.33,0.92
2020-06-21,Akure,Ondo,South West,2.347,4.593,27.99,74.5,100.0,3.84,3.98
2020-06-22,Akure,Ondo,South West,2.491,4.386,26.16,58.3,82.4,4.16,4.73
2020-06-23,Akure,Ondo,South West,1.987,4.805,26.6,65.6,92.1,2.87,1.87
2020-06-24,Akure,Ondo,South West,2.038,4.577,26.15,74.0,90.9,6.0,7.57
2020-06-25,Akure,Ondo,South West,1.913,4.599,25.57,54.5,79.0,7.39,14.31
2020-06-26,Akure,Ondo,South West,1.092,4.214,26.39,76.6,100.0,5.61,4.9
2020-06-27,Akure,Ondo,South West,2.451,4.441,23.12,60.8,69.1,3.66,4.19
2020-06-28,Akure,Ondo,South West,0.923,4.713,27.49,45.8,96.1,1.61,9.78
2020-06-29,Akure,Ondo,South West,2.318,5.206,24.65,85.8,89.9,2.62,4.49
2020-06-30,Akure,Ondo,South West,2.064,4.099,24.76,73.0,75.2,2.59,11.25
2020-07-01,Akure,Ondo,South West,2.316,3.77,24.94,60.9,67.2,2.61,16.5
2020-07-02,Akure,Ondo,South West,1.657,4.406,29.61,76.4,100.0,2.05,6.0
2020-07-03,Akure,Ondo,South West,1.659,4.619,27.06,49.4,100.0,0.29,6.11
2020-07-04,Akure,Ondo,South West,2.484,3.632,27.03,74.5,77.3,4.52,16.16
2020-07-05,Akure,Ondo,South West,2.184,4.489,24.79,71.4,91.9,2.99,7.92
2020-07-06,Akure,Ondo,South West,2.027,4.393,23.61,77.0,85.4,1.31,7.36
2020-07-07,Akure,Ondo,South West,1.658,3.936,23.64,68.7,100.0,1.9,12.39
2020-07-08,Akure,Ondo,South West,1.935,4.732,25.99,62.2,100.0,4.25,9.18
2020-07-09,Akure,Ondo,South West,3.09,4.496,27.49,79.1,71.2,3.03,2.09
2020-07-10,Akure,Ondo,South West,1.675,4.202,27.02,61.5,100.0,2.31,6.36
2020-07-11,Akure,Ondo,South West,2.439,4.801,23.52,70.6,80.8,4.33,2.22
2020-07-12,Akure,Ondo,South West,1.985,4.539,23.48,48.4,70.8,5.45,2.79
2020-07-13,Akure,Ondo,South West,1.403,4.219,23.61,85.9,81.4,5.22,2.82
2020-07-14,Akure,Ondo,South West,1.755,4.263,30.04,56.4,90.7,3.92,4.55
2020-07-15,Akure,Ondo,South West,2.063,4.201,23.52,65.4,97.0,2.45,11.38
2020-07-16,Akure,Ondo,South West,2.492,4.563,28.98,77.0,88.6,3.5,6.74
2020-07-17,Akure,Ondo,South West,2.385,4.472,24.86,69.5,87.4,5.7,8.66
2020-07-18,Akure,Ondo,South West,1.724,4.369,27.75,71.2,100.0,4.88,4.44
2020-07-19,Akure,Ondo,South West,1.688,4.301,20.62,68.6,100.0,0.74,3.77
2020-07-20,Akure,Ondo,South West,1.83,4.561,27.8,73.4,98.3,3.01,0.73
2020-07-21,Akure,Ondo,South West,1.435,3.851,26.7,71.8,84.3,3.69,9.88
2020-07-22,Akure,Ondo,South West,2.827,4.312,27.1,86.8,67.8,3.44,8.57
2020-07-23,Akure,Ondo,South West,2.693,4.823,28.88,63.0,83.9,1.99,3.38
2020-07-24,Akure,Ondo,South West,2.028,4.265,28.86,65.6,95.8,3.1,0.1
2020-07-25,Akure,Ondo,South West,1.392,4.213,24.5,65.0,77.9,0.42,9.57
2020-07-26,Akure,Ondo,South West,1.733,4.665,27.33,63.5,84.6,2.9,6.0
2020-07-27,Akure,Ondo,South West,2.003,4.202,27.37,75.1,73.2,5.04,1.98
2020-07-28,Akure,Ondo,South West,2.668,4.286,25.3,88.4,94.5,3.96,5.0
2020-07-29,Akure,Ondo,South West,2.062,4.056,29.34,64.1,100.0,5.86,17.04
2020-07-30,Akure,Ondo,South West,1.917,4.576,26.46,64.1,100.0,3.38,8.25
2020-07-31,Akure,Ondo,South West,2.352,4.724,21.84,69.1,71.6,4.64,0.28
2020-08-01,Akure,Ondo,South West,1.194,4.361,29.03,73.2,97.9,3.85,3.6
2020-08-02,Akure,Ondo,South West,1.832,4.581,23.55,75.4,89.2,0.96,0.13
2020-08-03,Akure,Ondo,South West,2.921,4.207,25.69,84.3,84.1,5.86,5.64
2020-08-04,Akure,Ondo,South West,1.485,4.136,26.96,62.7,95.9,3.25,13.68
2020-08-05,Akure,Ondo,South West,2.132,4.478,24.31,77.8,88.5,0.11,2.95
2020-08-06,Akure,Ondo,South West,2.016,4.421,27.04,73.9,86.4,3.23,3.63
2020-08-07,Akure,Ondo,South West,2.611,4.702,28.76,74.2,91.9,2.2,0.03
2020-08-08,Akure,Ondo,South West,1.907,4.648,24.75,65.5,100.0,0.31,0.22
2020-08-09,Akure,Ondo,South West,1.594,4.127,24.3,68.8,83.9,2.59,5.92
2020-08-10,Akure,Ondo,South West,1.336,4.705,26.61,69.3,100.0,2.62,7.11
2020-08-11,Akure,Ondo,South West,1.883,4.511,28.84,80.2,79.0,2.37,10.99
2020-08-12,Akure,Ondo,South West,2.348,4.042,28.57,55.8,62.1,4.55,2.76
2020-08-13,Akure,Ondo,South West,2.159,4.481,28.44,62.8,85.9,3.64,8.39
2020-08-14,Akure,Ondo,South West,2.744,4.773,30.04,75.1,69.0,1.76,6.47
2020-08-15,Akure,Ondo,South West,1.767,4.744,28.29,63.1,91.2,3.08,23.89
2020-08-16,Akure,Ondo,South West,1.955,4.448,22.1,69.1,87.0,3.49,7.67
2020-08-17,Akure,Ondo,South West,1.504,4.239,24.14,68.5,100.0,6.74,10.88
2020-08-18,Akure,Ondo,South West,2.266,4.273,24.16,84.7,82.7,4.39,2.48
2020-08-19,Akure,Ondo,South West,1.956,4.623,24.22,79.9,90.5,4.73,19.8
2020-08-20,Akure,Ondo,South West,1.448,4.61,27.98,50.5,100.0,4.93,20.31
2020-08-21,Akure,Ondo,South West,2.753,4.83,25.16,80.0,90.8,2.68,0.91
2020-08-22,Akure,Ondo,South West,1.687,4.499,29.77,68.6,100.0,1.83,26.72
2020-08-23,Akure,Ondo,South West,1.487,4.788,22.7,60.5,100.0,3.26,13.12
2020-08-24,Akure,Ondo,South West,2.174,4.527,26.37,67.8,71.7,2.56,7.63
2020-08-25,Akure,Ondo,South West,2.27,4.553,22.49,56.4,80.9,4.21,2.84
2020-08-26,Akure,Ondo,South West,2.347,4.684,27.33,67.8,68.7,3.06,11.77
2020-08-27,Akure,Ondo,South West,1.483,3.963,24.6,71.7,87.0,3.33,17.52
2020-08-28,Akure,Ondo,South West,1.438,4.35,22.41,76.8,100.0,3.09,1.05
2020-08-29,Akure,Ondo,South West,1.998,4.467,28.75,73.1,100.0,3.66,0.77
2020-08-30,Akure,Ondo,South West,2.054,3.985,25.74,68.4,77.6,5.89,14.83
2020-08-31,Akure,Ondo,South West,2.731,5.139,25.5,62.4,76.6,3.18,23.56
2020-09-01,Akure,Ondo,South West,1.611,4.882,25.3,58.3,98.7,1.71,4.22
2020-09-02,Akure,Ondo,South West,1.59,4.182,25.44,61.3,86.9,5.01,1.6
2020-09-03,Akure,Ondo,South West,1.887,3.961,26.31,72.0,97.9,2.08,13.81
2020-09-04,Akure,Ondo,South West,1.521,4.529,22.41,62.8,94.7,3.79,7.62
2020-09-05,Akure,Ondo,South West,1.577,4.163,24.27,68.0,94.9,4.46,6.05
2020-09-06,Akure,Ondo,South West,1.488,4.499,24.48,57.3,100.0,4.76,0.29
2020-09-07,Akure,Ondo,South West,2.167,4.984,26.41,76.8,100.0,2.29,16.2
2020-09-08,Akure,Ondo,South West,1.605,4.299,28.6,61.8,97.2,2.71,19.17
2020-09-09,Akure,Ondo,South West,2.412,4.551,24.8,79.7,85.5,3.34,13.69
2020-09-10,Akure,Ondo,South West,3.02,4.158,26.56,59.4,80.7,1.89,3.8
2020-09-11,Akure,Ondo,South West,1.768,4.031,22.97,56.3,77.8,3.42,12.42
2020-09-12,Akure,Ondo,South West,1.7,4.522,24.74,73.8,95.0,5.82,9.65
2020-09-13,Akure,Ondo,South West,2.495,4.085,24.61,76.7,75.3,1.76,11.66
2020-09-14,Akure,Ondo,South West,1.691,4.197,22.81,71.2,89.5,2.97,9.94
2020-09-15,Akure,Ondo,South West,2.732,4.354,24.24,73.3,64.7,4.85,0.88
2020-09-16,Akure,Ondo,South West,1.934,4.971,25.09,71.3,98.5,1.6,7.7
2020-09-17,Akure,Ondo,South West,2.225,4.593,24.9,80.6,86.0,2.41,0.88
2020-09-18,Akure,Ondo,South West,1.661,4.415,22.92,58.8,84.3,2.51,4.0
2020-09-19,Akure,Ondo,South West,1.646,3.878,25.68,80.8,92.3,2.85,21.24
2020-09-20,Akure,Ondo,South West,2.528,4.682,26.94,68.5,72.1,4.91,32.4
2020-09-21,Akure,Ondo,South West,1.865,5.01,27.0,84.2,93.9,1.76,5.78
2020-09-22,Akure,Ondo,South West,1.588,4.41,31.31,66.5,100.0,8.0,15.36
2020-09-23,Akure,Ondo,South West,1.486,4.352,24.55,73.1,100.0,4.39,21.86
2020-09-24,Akure,Ondo,South West,2.053,4.237,26.25,46.0,94.4,4.99,5.99
2020-09-25,Akure,Ondo,South West,1.954,4.639,22.82,83.7,100.0,2.67,13.84
2020-09-26,Akure,Ondo,South West,2.328,4.462,27.47,68.6,89.8,2.47,1.58
2020-09-27,Akure,Ondo,South West,1.455,3.975,25.82,63.6,93.8,2.43,0.24
2020-09-28,Akure,Ondo,South West,1.43,4.715,28.63,67.4,100.0,2.85,6.69
2020-09-29,Akure,Ondo,South West,1.746,4.909,26.06,55.3,97.1,3.48,11.57
2020-09-30,Akure,Ondo,South West,2.088,4.849,27.95,61.2,75.9,4.43,31.98
2020-10-01,Akure,Ondo,South West,2.146,5.032,28.58,63.5,91.1,3.57,9.15
2020-10-02,Akure,Ondo,South West,2.216,4.235,24.15,35.0,85.8,4.6,4.09
2020-10-03,Akure,Ondo,South West,1.733,4.348,28.59,83.5,82.7,6.85,6.85
2020-10-04,Akure,Ondo,South West,2.055,4.531,22.59,74.4,100.0,1.28,4.52
2020-10-05,Akure,Ondo,South West,2.154,4.275,25.93,62.0,85.5,3.01,4.61
2020-10-06,Akure,Ondo,South West,2.846,5.111,26.6,70.0,71.5,2.69,3.67
2020-10-07,Akure,Ondo,South West,2.264,4.146,27.11,71.1,95.8,0.56,3.24
2020-10-08,Akure,Ondo,South West,1.829,4.375,26.75,77.1,100.0,4.27,2.34
2020-10-09,Akure,Ondo,South West,1.558,4.183,27.18,69.3,100.0,2.51,3.41
2020-10-10,Akure,Ondo,South West,1.662,4.33,23.97,82.4,91.9,3.62,7.05
2020-10-11,Akure,Ondo,South West,1.867,4.922,28.11,47.0,90.5,2.68,15.3
2020-10-12,Akure,Ondo,South West,1.433,4.456,25.94,82.5,83.8,2.06,2.31
2020-10-13,Akure,Ondo,South West,1.714,3.973,26.77,78.9,78.4,5.24,4.38
2020-10-14,Akure,Ondo,South West,2.39,4.017,30.03,67.3,89.4,3.87,3.56
2020-10-15,Akure,Ondo,South West,1.246,4.41,26.02,93.8,94.5,5.88,33.15
2020-10-16,Akure,Ondo,South West,2.305,4.329,25.61,79.4,100.0,3.93,7.08
2020-10-17,Akure,Ondo,South West,3.172,4.067,25.8,71.6,69.8,6.02,4.08
2020-10-18,Akure,Ondo,South West,1.339,4.99,23.72,76.7,92.3,2.28,5.89
2020-10-19,Akure,Ondo,South West,1.449,4.248,29.15,60.3,87.7,3.82,7.99
