date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-02-16,Ibadan,Oyo,South West,3.067,3.991,25.76,43.3,64.3,3.53,5.81
2020-02-17,Ibadan,Oyo,South West,2.32,4.545,31.5,66.3,72.2,2.99,1.39
2020-02-18,Ibadan,Oyo,South West,2.088,4.47,25.19,28.8,70.6,1.81,2.23
2020-02-19,Ibadan,Oyo,South West,2.853,4.122,24.49,47.4,61.6,3.02,0.11
2020-02-20,Ibadan,Oyo,South West,2.357,4.039,28.78,67.1,81.0,4.66,0.82
2020-02-21,Ibadan,Oyo,South West,3.867,4.468,29.28,44.0,51.8,4.22,0.48
2020-02-22,Ibadan,Oyo,South West,2.354,3.989,29.82,55.4,62.1,4.34,1.25
2020-02-23,Ibadan,Oyo,South West,3.508,4.106,26.8,53.4,47.5,4.04,0.6
2020-02-24,Ibadan,Oyo,South West,2.62,4.412,29.8,39.8,51.5,6.18,1.99
2020-02-25,Ibadan,Oyo,South West,2.475,4.767,31.51,41.7,47.1,2.81,0.92
2020-02-26,Ibadan,Oyo,South West,4.208,4.208,26.78,21.5,46.2,3.64,2.61
2020-02-27,Ibadan,Oyo,South West,3.631,4.353,28.58,52.8,43.0,3.73,0.41
2020-02-28,Ibadan,Oyo,South West,3.364,4.472,29.2,48.9,69.3,3.78,0.86
2020-02-29,Ibadan,Oyo,South West,1.824,4.658,29.69,52.6,70.3,0.3,0.89
2020-03-01,Ibadan,Oyo,South West,2.046,4.416,27.17,51.2,84.3,5.0,14.84
2020-03-02,Ibadan,Oyo,South West,1.596,4.305,27.99,68.9,78.7,3.22,8.5
2020-03-03,Ibadan,Oyo,South West,2.109,4.447,24.75,64.3,69.0,5.73,4.36
2020-03-04,Ibadan,Oyo,South West,2.194,4.605,26.08,71.0,73.4,2.44,5.98
2020-03-05,Ibadan,Oyo,South West,2.353,4.058,28.61,78.7,88.6,1.21,1.52
2020-03-06,Ibadan,Oyo,South West,2.263,4.543,25.92,82.8,57.1,4.06,4.5
2020-03-07,Ibadan,Oyo,South West,2.378,4.334,26.77,69.1,86.5,1.36,18.44
2020-03-08,Ibadan,Oyo,South West,2.723,4.7,27.44,49.1,72.1,5.48,27.29
2020-03-09,Ibadan,Oyo,South West,2.318,4.801,23.62,60.7,96.6,2.27,10.03
2020-03-10,Ibadan,Oyo,South West,2.632,4.606,22.95,90.5,90.8,1.66,2.75
2020-03-11,Ibadan,Oyo,South West,2.139,4.147,23.89,82.0,95.4,5.07,9.74
2020-03-12,Ibadan,Oyo,South West,1.445,3.973,24.75,74.1,100.0,2.22,0.78
2020-03-13,Ibadan,Oyo,South West,2.453,4.165,27.63,66.5,84.5,3.66,14.55
2020-03-14,Ibadan,Oyo,South West,2.363,4.026,25.86,60.3,77.5,4.69,3.35
2020-03-15,Ibadan,Oyo,South West,1.259,4.76,25.1,61.3,94.4,0.78,6.26
2020-03-16,Ibadan,Oyo,South West,2.564,4.387,24.95,84.7,81.5,1.65,27.12
2020-03-17,Ibadan,Oyo,South West,2.084,4.303,23.72,63.0,88.1,3.07,4.53
2020-03-18,Ibadan,Oyo,South West,1.727,4.605,25.31,80.1,83.8,2.0,7.57
2020-03-19,Ibadan,Oyo,South West,1.472,4.778,22.51,57.5,83.0,2.58,0.99
2020-03-20,Ibadan,Oyo,South West,1.702,4.356,30.69,70.6,100.0,5.09,5.24
2020-03-21,Ibadan,Oyo,South West,1.955,4.57,26.91,90.8,92.5,6.18,8.0
2020-03-22,Ibadan,Oyo,South West,2.833,4.621,28.68,60.3,80.4,2.77,4.21
2020-03-23,Ibadan,Oyo,South West,2.147,4.851,22.95,85.0,100.0,3.05,6.32
2020-03-24,Ibadan,Oyo,South West,1.834,4.141,25.96,65.6,100.0,1.87,1.35
2020-03-25,Ibadan,Oyo,South West,2.766,4.812,26.29,77.1,71.2,4.75,5.7
2020-03-26,Ibadan,Oyo,South West,2.69,4.112,24.9,72.1,94.4,4.18,0.89
2020-03-27,Ibadan,Oyo,South West,2.662,5.01,27.03,64.8,88.6,5.22,15.11
2020-03-28,Ibadan,Oyo,South West,1.92,4.372,25.16,81.4,79.0,2.79,8.47
2020-03-29,Ibadan,Oyo,South West,2.918,4.849,28.63,64.4,78.3,5.58,10.26
2020-03-30,Ibadan,Oyo,South West,1.994,4.489,23.09,70.4,88.5,1.36,3.4
2020-03-31,Ibadan,Oyo,South West,1.364,4.438,24.83,59.0,89.8,2.7,3.13
2020-04-01,Ibadan,Oyo,South West,2.35,4.672,25.67,96.1,91.9,2.59,5.41
2020-04-02,Ibadan,Oyo,South West,1.909,4.202,25.11,66.8,100.0,7.21,0.81
2020-04-03,Ibadan,Oyo,South West,2.649,4.726,25.01,56.0,58.4,4.91,14.93
2020-04-04,Ibadan,Oyo,South West,2.29,4.126,25.26,68.7,39.8,3.09,22.64
2020-04-05,Ibadan,Oyo,South West,1.766,4.376,26.03,63.3,100.0,4.15,16.26
2020-04-06,Ibadan,Oyo,South West,1.402,4.527,23.9,72.2,95.9,4.3,3.43
2020-04-07,Ibadan,Oyo,South West,1.225,4.03,29.77,53.9,97.4,5.23,0.23
2020-04-08,Ibadan,Oyo,South West,2.254,4.195,26.43,65.9,86.0,4.34,2.24
2020-04-09,Ibadan,Oyo,South West,2.609,4.235,32.08,59.6,67.5,5.22,12.19
2020-04-10,Ibadan,Oyo,South West,2.288,4.787,28.25,90.1,81.0,3.16,0.67
2020-04-11,Ibadan,Oyo,South West,2.303,4.324,26.32,65.0,74.5,7.16,10.82
2020-04-12,Ibadan,Oyo,South West,2.364,4.366,26.53,61.7,63.2,1.99,4.66
2020-04-13,Ibadan,Oyo,South West,1.848,4.814,27.24,77.2,70.2,4.38,0.26
2020-04-14,Ibadan,Oyo,South West,2.564,4.696,26.74,69.3,100.0,4.78,6.31
2020-04-15,Ibadan,Oyo,South West,1.802,4.684,26.08,70.6,100.0,1.24,14.79
2020-04-16,Ibadan,Oyo,South West,2.09,4.557,24.99,57.0,85.0,4.17,5.13
2020-04-17,Ibadan,Oyo,South West,2.104,4.679,25.67,79.7,100.0,8.64,0.51
2020-04-18,Ibadan,Oyo,South West,2.448,4.453,23.02,77.2,89.6,2.32,6.65
2020-04-19,Ibadan,Oyo,South West,2.223,3.761,27.84,76.4,98.4,3.88,4.31
2020-04-20,Ibadan,Oyo,South West,1.889,4.182,25.77,28.7,69.2,1.83,7.1
2020-04-21,Ibadan,Oyo,South West,2.855,4.251,26.19,60.2,69.2,2.87,1.24
2020-04-22,Ibadan,Oyo,South West,1.803,4.673,27.07,72.4,99.0,3.86,27.35
2020-04-23,Ibadan,Oyo,South West,2.211,4.314,26.33,80.9,87.0,5.19,18.9
2020-04-24,Ibadan,Oyo,South West,2.881,4.421,24.55,64.1,66.3,4.34,6.0
2020-04-25,Ibadan,Oyo,South West,1.899,4.161,26.04,65.0,85.1,3.62,0.9
2020-04-26,Ibadan,Oyo,South West,2.48,4.43,25.14,74.3,100.0,4.65,1.13
2020-04-27,Ibadan,Oyo,South West,2.342,4.574,27.45,83.7,99.0,5.11,13.14
2020-04-28,Ibadan,Oyo,South West,1.34,4.656,25.49,69.6,100.0,3.6,40.81
2020-04-29,Ibadan,Oyo,South West,1.608,3.851,24.93,64.5,97.9,1.05,3.81
2020-04-30,Ibadan,Oyo,South West,2.263,4.119,24.62,81.6,93.8,5.31,18.51
2020-05-01,Ibadan,Oyo,South West,2.706,4.368,24.29,61.9,92.8,2.26,5.61
2020-05-02,Ibadan,Oyo,South West,2.007,4.713,30.67,73.5,97.1,3.4,6.57
2020-05-03,Ibadan,Oyo,South West,1.794,4.557,30.77,79.3,78.9,5.4,0.57
2020-05-04,Ibadan,Oyo,South West,2.22,4.284,27.43,67.5,85.8,1.7,3.52
2020-05-05,Ibadan,Oyo,South West,1.792,4.45,26.72,69.2,85.9,2.63,4.79
2020-05-06,Ibadan,Oyo,South West,2.099,4.563,28.04,74.4,86.7,2.41,10.39
2020-05-07,Ibadan,Oyo,South West,2.277,4.253,24.51,54.2,86.4,4.99,1.43
2020-05-08,Ibadan,Oyo,South West,1.416,4.58,25.27,86.9,84.4,3.67,0.29
2020-05-09,Ibadan,Oyo,South West,2.28,4.353,25.69,67.1,61.0,2.56,25.42
2020-05-10,Ibadan,Oyo,South West,2.198,4.037,25.79,71.5,80.0,3.25,19.41
2020-05-11,Ibadan,Oyo,South West,2.327,4.658,28.45,74.6,94.7,4.89,6.11
2020-05-12,Ibadan,Oyo,South West,2.459,3.851,25.52,75.5,77.9,4.94,22.16
2020-05-13,Ibadan,Oyo,South West,2.366,4.518,25.54,72.1,75.8,2.41,12.53
2020-05-14,Ibadan,Oyo,South West,2.149,4.272,27.57,75.1,86.4,3.01,27.32
2020-05-15,Ibadan,Oyo,South West,2.108,4.144,26.21,54.2,78.7,1.99,6.14
2020-05-16,Ibadan,Oyo,South West,2.174,4.49,25.38,76.5,100.0,3.99,4.77
2020-05-17,Ibadan,Oyo,South West,1.349,4.459,26.66,60.2,75.3,3.89,2.76
2020-05-18,Ibadan,Oyo,South West,2.186,4.137,27.99,66.4,81.6,0.7,0.18
2020-05-19,Ibadan,Oyo,South West,1.538,4.514,26.81,56.6,100.0,5.25,5.81
2020-05-20,Ibadan,Oyo,South West,1.329,4.393,28.4,72.2,79.9,7.43,5.92
2020-05-21,Ibadan,Oyo,South West,2.442,4.453,24.37,77.5,77.0,3.71,5.98
2020-05-22,Ibadan,Oyo,South West,2.281,4.414,24.99,68.7,75.1,2.22,21.62
2020-05-23,Ibadan,Oyo,South West,1.781,4.619,23.79,71.9,90.4,5.48,6.32
2020-05-24,Ibadan,Oyo,South West,1.627,5.044,27.99,76.5,99.6,0.77,2.16
2020-05-25,Ibadan,Oyo,South West,2.031,4.515,26.4,90.4,76.0,2.56,0.87
2020-05-26,Ibadan,Oyo,South West,1.831,4.608,27.25,71.3,98.5,0.99,25.85
2020-05-27,Ibadan,Oyo,South West,2.196,4.162,27.52,67.1,80.8,3.38,14.24
2020-05-28,Ibadan,Oyo,South West,1.881,4.223,25.56,77.6,100.0,4.89,19.5
2020-05-29,Ibadan,Oyo,South West,2.119,4.625,28.7,78.1,94.5,3.26,8.42
2020-05-30,Ibadan,Oyo,South West,1.718,4.523,22.39,60.3,85.8,2.41,6.0
2020-05-31,Ibadan,Oyo,South West,2.247,5.217,24.86,64.9,82.0,2.19,4.22
2020-06-01,Ibadan,Oyo,South West,2.026,4.576,23.37,70.1,96.0,4.4,9.6
2020-06-02,Ibadan,Oyo,South West,1.996,4.923,28.42,73.7,98.4,4.86,10.56
2020-06-03,Ibadan,Oyo,South West,1.974,4.416,23.64,70.1,72.3,3.49,7.56
2020-06-04,Ibadan,Oyo,South West,1.543,4.527,28.25,58.5,100.0,5.06,6.36
2020-06-05,Ibadan,Oyo,South West,2.144,4.413,26.06,64.1,100.0,1.05,2.18
2020-06-06,Ibadan,Oyo,South West,1.41,4.603,27.01,69.8,79.6,3.76,4.95
2020-06-07,Ibadan,Oyo,South West,1.71,4.281,23.28,63.9,79.4,2.72,10.1
2020-06-08,Ibadan,Oyo,South West,2.132,4.322,23.82,70.1,63.0,2.07,0.82
2020-06-09,Ibadan,Oyo,South West,1.861,4.233,29.24,61.2,100.0,3.14,5.94
2020-06-10,Ibadan,Oyo,South West,0.775,4.626,27.04,63.2,100.0,4.14,7.78
2020-06-11,Ibadan,Oyo,South West,2.164,4.119,25.38,72.5,81.9,5.0,3.5
2020-06-12,Ibadan,Oyo,South West,2.084,4.46,27.47,83.0,82.1,3.97,5.96
2020-06-13,Ibadan,Oyo,South West,2.209,4.853,27.44,77.0,78.0,4.61,8.71
2020-06-14,Ibadan,Oyo,South West,2.058,4.431,24.36,58.7,71.7,2.42,5.64
2020-06-15,Ibadan,Oyo,South West,2.065,3.97,29.78,76.8,94.4,0.66,12.2
2020-06-16,Ibadan,Oyo,South West,2.014,4.233,28.78,63.0,96.9,5.61,18.32
2020-06-17,Ibadan,Oyo,South West,1.923,3.839,27.08,66.6,77.6,0.6,15.52
2020-06-18,Ibadan,Oyo,South West,1.096,4.249,23.03,86.1,92.5,3.66,1.03
2020-06-19,Ibadan,Oyo,South West,2.003,4.035,22.78,63.0,72.4,5.08,5.58
2020-06-20,Ibadan,Oyo,South West,1.382,4.523,29.51,82.7,95.3,3.15,2.23
2020-06-21,Ibadan,Oyo,South West,1.808,4.696,26.56,73.2,99.9,5.32,11.19
2020-06-22,Ibadan,Oyo,South West,3.139,4.548,24.97,86.9,61.7,5.82,12.01
2020-06-23,Ibadan,Oyo,South West,2.844,4.407,29.57,77.8,100.0,3.85,4.11
2020-06-24,Ibadan,Oyo,South West,1.818,4.833,26.04,52.3,89.0,4.05,12.34
2020-06-25,Ibadan,Oyo,South West,2.533,4.067,26.76,61.2,77.0,2.54,0.11
2020-06-26,Ibadan,Oyo,South West,2.054,4.209,27.61,89.0,100.0,2.47,4.64
2020-06-27,Ibadan,Oyo,South West,2.074,4.487,25.3,78.4,100.0,5.42,1.35
2020-06-28,Ibadan,Oyo,South West,1.985,4.131,24.5,74.5,70.1,5.23,6.67
2020-06-29,Ibadan,Oyo,South West,1.978,4.575,24.85,62.8,87.8,2.57,3.14
2020-06-30,Ibadan,Oyo,South West,2.403,4.315,21.56,78.8,81.0,4.73,2.0
2020-07-01,Ibadan,Oyo,South West,1.152,4.587,28.62,84.5,88.2,3.3,2.14
2020-07-02,Ibadan,Oyo,South West,2.082,4.495,26.75,72.0,92.7,3.42,3.82
2020-07-03,Ibadan,Oyo,South West,1.512,4.636,27.45,57.2,93.1,5.0,5.38
2020-07-04,Ibadan,Oyo,South West,2.145,4.19,23.52,64.5,76.1,2.61,0.64
2020-07-05,Ibadan,Oyo,South West,1.812,4.648,21.33,76.1,97.9,3.81,1.57
2020-07-06,Ibadan,Oyo,South West,1.902,4.284,26.18,68.9,87.3,2.24,4.17
2020-07-07,Ibadan,Oyo,South West,1.364,4.428,27.48,75.7,100.0,3.97,1.27
2020-07-08,Ibadan,Oyo,South West,1.881,4.422,23.71,61.6,85.0,0.82,32.36
2020-07-09,Ibadan,Oyo,South West,2.28,4.322,24.7,76.0,73.5,3.56,3.97
2020-07-10,Ibadan,Oyo,South West,2.035,4.286,24.92,62.9,80.4,3.76,5.0
2020-07-11,Ibadan,Oyo,South West,1.316,4.786,24.8,66.4,100.0,0.47,3.93
2020-07-12,Ibadan,Oyo,South West,2.34,4.164,26.88,78.4,84.5,3.82,9.63
2020-07-13,Ibadan,Oyo,South West,2.165,4.765,26.18,41.6,65.8,6.61,7.43
2020-07-14,Ibadan,Oyo,South West,2.25,4.169,24.16,85.2,87.6,4.93,5.63
2020-07-15,Ibadan,Oyo,South West,1.54,4.194,25.66,89.1,94.4,4.29,22.67
2020-07-16,Ibadan,Oyo,South West,1.85,4.399,27.51,89.8,100.0,5.46,4.22
2020-07-17,Ibadan,Oyo,South West,1.744,4.925,26.85,91.6,92.9,3.7,4.01
2020-07-18,Ibadan,Oyo,South West,2.316,4.365,26.96,84.5,87.2,3.65,6.61
2020-07-19,Ibadan,Oyo,South West,1.919,4.685,27.34,80.9,90.3,3.47,6.32
2020-07-20,Ibadan,Oyo,South West,1.665,4.855,24.65,67.8,85.5,3.89,3.51
2020-07-21,Ibadan,Oyo,South West,2.333,4.444,26.75,79.0,77.8,6.68,0.74
2020-07-22,Ibadan,Oyo,South West,1.978,4.626,26.58,76.0,100.0,4.51,20.96
2020-07-23,Ibadan,Oyo,South West,1.941,4.379,24.05,69.4,89.9,6.14,3.68
2020-07-24,Ibadan,Oyo,South West,2.191,4.064,24.24,76.9,81.9,6.46,3.6
2020-07-25,Ibadan,Oyo,South West,1.34,4.219,27.39,73.7,97.9,2.7,9.85
2020-07-26,Ibadan,Oyo,South West,1.946,4.549,27.14,81.1,87.0,1.57,1.06
2020-07-27,Ibadan,Oyo,South West,1.82,4.2,25.64,43.7,88.1,2.28,4.7
2020-07-28,Ibadan,Oyo,South West,2.006,4.207,28.65,60.7,82.8,5.63,4.4
2020-07-29,Ibadan,Oyo,South West,2.17,4.574,26.26,69.2,89.0,3.93,5.05
2020-07-30,Ibadan,Oyo,South West,2.011,4.681,26.65,69.1,100.0,6.02,4.96
2020-07-31,Ibadan,Oyo,South West,1.534,4.308,25.94,68.8,100.0,1.54,13.84
2020-08-01,Ibadan,Oyo,South West,2.423,4.184,25.41,71.4,66.5,2.9,3.42
2020-08-02,Ibadan,Oyo,South West,2.455,4.285,26.91,66.3,69.8,3.72,20.1
2020-08-03,Ibadan,Oyo,South West,0.923,4.15,26.7,98.0,81.7,4.54,5.78
2020-08-04,Ibadan,Oyo,South West,1.834,4.715,28.02,71.1,88.6,2.04,6.72
2020-08-05,Ibadan,Oyo,South West,1.705,3.981,27.65,84.8,91.0,3.56,9.78
2020-08-06,Ibadan,Oyo,South West,2.261,4.546,27.57,61.9,76.5,4.9,2.72
2020-08-07,Ibadan,Oyo,South West,1.724,4.454,24.71,71.9,96.8,3.0,8.21
2020-08-08,Ibadan,Oyo,South West,1.989,4.33,24.25,65.0,92.7,5.64,28.71
2020-08-09,Ibadan,Oyo,South West,2.272,4.443,28.22,59.9,80.1,1.51,3.36
2020-08-10,Ibadan,Oyo,South West,1.67,4.66,26.45,59.9,78.7,2.63,14.59
2020-08-11,Ibadan,Oyo,South West,2.013,4.343,25.58,91.7,89.3,4.71,5.23
2020-08-12,Ibadan,Oyo,South West,1.457,5.046,25.45,87.6,92.5,2.47,4.8
2020-08-13,Ibadan,Oyo,South West,1.676,4.308,25.87,78.5,75.4,4.18,3.5
2020-08-14,Ibadan,Oyo,South West,1.816,4.821,24.5,75.5,83.5,0.94,4.3
2020-08-15,Ibadan,Oyo,South West,1.991,4.632,28.97,80.5,78.7,4.25,3.44
2020-08-16,Ibadan,Oyo,South West,1.474,4.255,28.81,75.1,92.1,4.82,14.12
2020-08-17,Ibadan,Oyo,South West,1.75,4.798,24.45,70.5,81.0,2.33,4.48
2020-08-18,Ibadan,Oyo,South West,1.805,4.015,27.35,74.6,84.0,3.06,5.04
2020-08-19,Ibadan,Oyo,South West,2.719,5.055,23.99,80.1,79.3,2.42,28.46
2020-08-20,Ibadan,Oyo,South West,1.465,4.1,27.99,75.1,85.5,2.96,1.42
2020-08-21,Ibadan,Oyo,South West,1.968,4.125,26.54,91.9,85.5,2.74,15.11
2020-08-22,Ibadan,Oyo,South West,2.337,4.633,23.77,59.6,81.4,3.24,10.02
2020-08-23,Ibadan,Oyo,South West,1.844,4.822,23.46,62.6,81.8,2.66,0.08
2020-08-24,Ibadan,Oyo,South West,1.136,4.831,25.31,76.5,75.9,4.14,0.08
2020-08-25,Ibadan,Oyo,South West,1.889,3.762,25.16,79.3,90.8,2.86,10.98
2020-08-26,Ibadan,Oyo,South West,1.655,4.412,26.16,61.7,87.1,5.96,6.35
2020-08-27,Ibadan,Oyo,South West,1.759,4.339,25.02,43.8,82.4,4.08,0.37
2020-08-28,Ibadan,Oyo,South West,2.553,3.964,26.89,68.7,76.9,0.92,4.35
2020-08-29,Ibadan,Oyo,South West,2.449,5.053,25.49,70.8,80.7,1.46,3.06
2020-08-30,Ibadan,Oyo,South West,2.484,4.21,28.47,72.8,89.7,3.73,7.86
2020-08-31,Ibadan,Oyo,South West,2.326,3.692,26.69,67.8,77.6,2.65,18.68
2020-09-01,Ibadan,Oyo,South West,2.043,4.361,27.34,87.7,83.1,0.98,4.97
2020-09-02,Ibadan,Oyo,South West,2.188,4.356,25.51,81.0,90.3,2.76,2.51
2020-09-03,Ibadan,Oyo,South West,1.855,4.049,28.89,63.7,96.1,4.21,0.4
2020-09-04,Ibadan,Oyo,South West,2.436,4.443,29.27,58.9,84.2,3.8,14.69
2020-09-05,Ibadan,Oyo,South West,1.961,4.57,25.92,72.6,100.0,4.78,3.72
2020-09-06,Ibadan,Oyo,South West,2.156,3.934,24.26,84.2,100.0,0.68,4.47
2020-09-07,Ibadan,Oyo,South West,2.485,4.184,26.11,77.9,78.5,3.06,11.26
2020-09-08,Ibadan,Oyo,South West,2.169,3.823,24.16,83.5,85.9,3.78,14.78
2020-09-09,Ibadan,Oyo,South West,1.759,4.241,26.37,72.1,64.7,6.06,1.77
2020-09-10,Ibadan,Oyo,South West,1.448,4.822,25.44,57.6,90.0,3.31,10.29
2020-09-11,Ibadan,Oyo,South West,2.367,3.581,23.53,73.9,78.7,4.66,0.27
2020-09-12,Ibadan,Oyo,South West,2.324,4.42,25.28,77.0,83.3,5.65,11.43
2020-09-13,Ibadan,Oyo,South West,2.064,4.556,28.15,62.3,100.0,0.14,10.09
2020-09-14,Ibadan,Oyo,South West,1.709,4.575,25.6,56.8,95.3,3.96,8.72
2020-09-15,Ibadan,Oyo,South West,1.552,4.432,28.12,66.1,96.0,4.61,0.51
2020-09-16,Ibadan,Oyo,South West,1.346,4.617,26.68,84.5,85.8,3.11,14.81
2020-09-17,Ibadan,Oyo,South West,1.778,4.849,27.84,76.9,100.0,2.6,24.02
2020-09-18,Ibadan,Oyo,South West,2.747,4.662,28.46,79.5,84.1,3.69,4.77
2020-09-19,Ibadan,Oyo,South West,2.186,4.554,26.92,62.2,93.3,4.1,8.81
2020-09-20,Ibadan,Oyo,South West,1.706,3.995,21.81,84.4,99.4,4.27,1.81
2020-09-21,Ibadan,Oyo,South West,2.148,4.511,28.17,63.7,100.0,3.27,9.06
2020-09-22,Ibadan,Oyo,South West,2.22,4.588,26.52,67.4,63.8,5.42,3.93
2020-09-23,Ibadan,Oyo,South West,1.97,4.101,26.41,75.9,72.1,0.4,6.09
2020-09-24,Ibadan,Oyo,South West,2.182,4.853,23.11,66.0,78.9,2.46,4.33
2020-09-25,Ibadan,Oyo,South West,2.236,3.916,26.26,67.7,73.1,2.2,19.73
2020-09-26,Ibadan,Oyo,South West,2.128,4.581,28.78,58.1,95.0,2.79,9.28
2020-09-27,Ibadan,Oyo,South West,1.924,4.398,29.59,49.8,90.1,1.29,5.62
2020-09-28,Ibadan,Oyo,South West,2.647,4.509,25.55,56.4,79.4,1.89,10.38
2020-09-29,Ibadan,Oyo,South West,1.884,4.838,24.37,80.3,86.5,1.3,8.63
2020-09-30,Ibadan,Oyo,South West,2.081,4.045,25.51,62.5,91.5,0.76,10.01
2020-10-01,Ibadan,Oyo,South West,1.978,4.652,27.2,76.1,100.0,5.09,4.63
2020-10-02,Ibadan,Oyo,South West,1.917,4.215,24.14,74.1,91.6,3.83,1.58
2020-10-03,Ibadan,Oyo,South West,1.795,4.864,23.68,77.2,93.1,2.96,0.91
2020-10-04,Ibadan,Oyo,South West,1.802,4.845,23.76,62.0,83.9,2.35,6.84
2020-10-05,Ibadan,Oyo,South West,2.43,4.64,28.31,79.0,92.1,3.31,7.8
2020-10-06,Ibadan,Oyo,South West,1.982,4.909,27.08,83.8,84.8,3.88,2.66
2020-10-07,Ibadan,Oyo,South West,2.427,4.718,22.86,60.0,96.3,5.64,8.9
