date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-02-08,Sokoto,Sokoto,North West,4.862,5.666,31.33,20.0,11.2,5.45,0.02
2020-02-09,Sokoto,Sokoto,North West,5.189,6.068,30.8,20.0,0.0,3.18,0.12
2020-02-10,Sokoto,Sokoto,North West,5.239,5.239,33.87,20.9,12.9,5.74,0.32
2020-02-11,Sokoto,Sokoto,North West,4.671,5.78,36.52,20.0,19.8,1.9,0.07
2020-02-12,Sokoto,Sokoto,North West,4.512,5.285,37.12,20.0,16.5,4.39,0.05
2020-02-13,Sokoto,Sokoto,North West,4.854,5.342,37.34,20.0,13.6,3.88,0.11
2020-02-14,Sokoto,Sokoto,North West,5.184,5.932,33.68,20.0,0.0,3.19,0.0
2020-02-15,Sokoto,Sokoto,North West,5.168,5.815,35.46,20.0,9.9,4.85,0.42
2020-02-16,Sokoto,Sokoto,North West,5.155,5.792,32.41,20.0,4.0,1.49,0.1
2020-02-17,Sokoto,Sokoto,North West,5.732,5.732,36.78,20.0,4.7,2.86,0.0
2020-02-18,Sokoto,Sokoto,North West,5.139,5.855,31.55,20.0,0.0,3.87,0.06
2020-02-19,Sokoto,Sokoto,North West,5.379,5.379,34.81,20.0,29.8,3.0,0.04
2020-02-20,Sokoto,Sokoto,North West,4.421,5.469,35.17,20.0,39.6,2.03,0.04
2020-02-21,Sokoto,Sokoto,North West,4.779,6.135,38.56,20.0,6.5,2.52,0.16
2020-02-22,Sokoto,Sokoto,North West,4.583,5.885,36.21,20.0,20.8,5.77,0.01
2020-02-23,Sokoto,Sokoto,North West,5.06,5.934,36.17,20.0,13.7,6.05,0.06
2020-02-24,Sokoto,Sokoto,North West,4.444,5.924,34.66,20.0,21.9,0.88,0.03
2020-02-25,Sokoto,Sokoto,North West,5.444,5.444,28.35,20.0,0.0,2.12,0.12
2020-02-26,Sokoto,Sokoto,North West,5.086,5.323,31.41,20.0,17.1,2.49,0.4
2020-02-27,Sokoto,Sokoto,North West,5.33,5.909,36.76,20.0,12.8,1.0,0.03
2020-02-28,Sokoto,Sokoto,North West,3.472,5.81,34.94,20.0,21.8,2.16,0.09
2020-02-29,Sokoto,Sokoto,North West,4.19,5.58,33.91,20.0,1.5,2.32,0.12
2020-03-01,Sokoto,Sokoto,North West,5.251,5.494,33.74,21.4,24.6,2.76,2.53
2020-03-02,Sokoto,Sokoto,North West,5.658,5.658,33.79,29.7,25.0,3.96,0.17
2020-03-03,Sokoto,Sokoto,North West,5.156,5.581,29.74,20.0,20.5,4.64,1.15
2020-03-04,Sokoto,Sokoto,North West,4.534,6.13,30.71,34.3,36.3,3.27,0.16
2020-03-05,Sokoto,Sokoto,North West,3.996,6.031,31.67,21.2,44.3,2.89,0.24
2020-03-06,Sokoto,Sokoto,North West,3.901,5.196,34.39,37.1,11.7,5.09,3.9
2020-03-07,Sokoto,Sokoto,North West,5.336,5.688,33.07,20.0,23.2,2.71,0.36
2020-03-08,Sokoto,Sokoto,North West,5.385,5.385,31.77,24.4,19.6,2.98,0.75
2020-03-09,Sokoto,Sokoto,North West,4.409,5.913,37.11,20.0,27.5,2.08,0.25
2020-03-10,Sokoto,Sokoto,North West,4.801,5.179,33.68,20.0,39.5,2.25,3.3
2020-03-11,Sokoto,Sokoto,North West,4.217,5.846,29.7,41.5,26.4,5.71,0.01
2020-03-12,Sokoto,Sokoto,North West,4.815,5.471,33.57,39.8,32.4,4.26,2.58
2020-03-13,Sokoto,Sokoto,North West,3.831,5.429,34.67,20.0,30.7,3.07,3.65
2020-03-14,Sokoto,Sokoto,North West,4.904,5.831,29.48,20.0,31.2,5.59,0.45
2020-03-15,Sokoto,Sokoto,North West,5.081,5.356,31.9,20.0,15.6,3.16,0.27
2020-03-16,Sokoto,Sokoto,North West,4.369,5.576,33.73,20.0,44.1,3.51,0.11
2020-03-17,Sokoto,Sokoto,North West,4.708,5.623,32.35,20.0,22.1,3.69,0.3
2020-03-18,Sokoto,Sokoto,North West,5.362,5.901,34.06,20.0,0.0,3.41,0.21
2020-03-19,Sokoto,Sokoto,North West,4.546,5.638,31.63,35.6,23.9,1.32,0.01
2020-03-20,Sokoto,Sokoto,North West,4.218,5.533,33.72,20.0,43.9,1.7,2.56
2020-03-21,Sokoto,Sokoto,North West,4.879,5.603,33.1,32.4,33.7,2.84,0.79
2020-03-22,Sokoto,Sokoto,North West,4.641,5.646,34.87,20.0,36.8,3.14,1.41
2020-03-23,Sokoto,Sokoto,North West,4.628,5.928,32.11,20.0,33.0,0.91,3.06
2020-03-24,Sokoto,Sokoto,North West,5.076,5.202,31.72,27.2,26.8,2.63,2.66
2020-03-25,Sokoto,Sokoto,North West,4.623,5.481,34.97,29.6,35.3,4.08,2.57
2020-03-26,Sokoto,Sokoto,North West,5.248,5.407,32.8,39.4,17.8,4.92,0.05
2020-03-27,Sokoto,Sokoto,North West,3.922,6.124,31.42,21.3,48.4,4.45,0.9
2020-03-28,Sokoto,Sokoto,North West,5.075,5.471,36.1,20.0,15.6,2.26,1.38
2020-03-29,Sokoto,Sokoto,North West,4.426,5.782,33.03,20.0,19.9,4.72,0.35
2020-03-30,Sokoto,Sokoto,North West,4.878,6.072,31.13,32.4,24.6,2.31,1.32
2020-03-31,Sokoto,Sokoto,North West,4.547,5.575,31.66,22.5,24.3,2.84,2.62
2020-04-01,Sokoto,Sokoto,North West,4.909,5.77,31.68,23.9,32.7,5.69,1.2
2020-04-02,Sokoto,Sokoto,North West,5.509,5.746,33.3,22.2,20.7,2.69,2.42
2020-04-03,Sokoto,Sokoto,North West,6.066,6.066,29.74,20.0,17.4,2.54,0.02
2020-04-04,Sokoto,Sokoto,North West,3.355,5.773,31.38,36.6,47.7,3.4,0.37
2020-04-05,Sokoto,Sokoto,North West,3.997,5.774,35.86,36.0,53.9,0.85,0.05
2020-04-06,Sokoto,Sokoto,North West,4.825,6.11,31.98,20.0,5.8,3.96,1.24
2020-04-07,Sokoto,Sokoto,North West,5.035,5.612,32.3,20.0,26.7,4.32,1.08
2020-04-08,Sokoto,Sokoto,North West,4.166,5.914,38.08,34.4,48.5,3.25,2.97
2020-04-09,Sokoto,Sokoto,North West,4.904,5.841,31.4,20.2,16.9,1.08,0.72
2020-04-10,Sokoto,Sokoto,North West,3.859,6.109,35.01,20.0,52.1,3.18,0.66
2020-04-11,Sokoto,Sokoto,North West,4.958,5.188,34.47,22.8,20.1,0.68,3.03
2020-04-12,Sokoto,Sokoto,North West,5.192,5.751,31.59,20.0,6.1,1.17,2.17
2020-04-13,Sokoto,Sokoto,North West,4.91,5.614,33.68,22.4,41.4,1.23,3.4
2020-04-14,Sokoto,Sokoto,North West,4.498,5.77,36.21,32.0,28.8,3.42,1.42
2020-04-15,Sokoto,Sokoto,North West,3.716,6.211,32.53,20.0,36.0,3.93,1.6
2020-04-16,Sokoto,Sokoto,North West,4.701,5.623,34.54,36.2,24.6,2.31,1.12
2020-04-17,Sokoto,Sokoto,North West,4.036,5.25,33.03,20.0,44.9,3.98,3.71
2020-04-18,Sokoto,Sokoto,North West,5.025,5.763,30.66,32.6,32.6,1.77,1.93
2020-04-19,Sokoto,Sokoto,North West,3.592,6.119,31.57,25.9,45.1,2.46,10.67
2020-04-20,Sokoto,Sokoto,North West,4.744,5.854,34.28,20.0,21.5,2.2,0.6
2020-04-21,Sokoto,Sokoto,North West,4.739,5.896,31.71,42.9,20.3,2.27,0.09
2020-04-22,Sokoto,Sokoto,North West,4.061,5.663,33.64,20.0,51.7,2.29,1.46
2020-04-23,Sokoto,Sokoto,North West,4.333,5.732,27.95,24.4,38.9,1.43,5.78
2020-04-24,Sokoto,Sokoto,North West,4.616,5.628,31.04,22.9,47.4,2.19,2.83
2020-04-25,Sokoto,Sokoto,North West,4.807,5.818,33.13,28.0,12.7,5.02,0.44
2020-04-26,Sokoto,Sokoto,North West,6.21,6.21,33.11,26.9,4.6,6.82,1.16
2020-04-27,Sokoto,Sokoto,North West,4.695,5.715,31.35,28.4,28.9,6.32,1.24
2020-04-28,Sokoto,Sokoto,North West,4.463,5.182,32.86,20.0,28.2,2.83,1.55
2020-04-29,Sokoto,Sokoto,North West,5.013,6.082,31.32,39.7,27.3,3.13,0.46
2020-04-30,Sokoto,Sokoto,North West,5.091,5.601,30.15,20.0,36.5,4.6,0.9
2020-05-01,Sokoto,Sokoto,North West,4.165,5.892,33.58,20.0,38.2,2.13,2.28
2020-05-02,Sokoto,Sokoto,North West,4.025,6.0,32.53,20.0,19.7,5.36,6.43
2020-05-03,Sokoto,Sokoto,North West,4.952,5.854,30.95,21.4,30.3,6.79,10.43
2020-05-04,Sokoto,Sokoto,North West,4.646,5.978,29.73,33.6,23.2,7.27,0.65
2020-05-05,Sokoto,Sokoto,North West,3.896,5.869,31.56,25.8,44.3,4.22,1.84
2020-05-06,Sokoto,Sokoto,North West,4.226,5.837,32.28,25.8,47.7,1.86,4.03
2020-05-07,Sokoto,Sokoto,North West,5.905,6.299,32.71,20.0,17.1,3.62,1.36
2020-05-08,Sokoto,Sokoto,North West,5.596,5.8,32.73,20.0,16.0,3.56,0.04
2020-05-09,Sokoto,Sokoto,North West,5.199,5.96,31.18,21.0,35.2,2.62,0.59
2020-05-10,Sokoto,Sokoto,North West,4.711,5.845,31.28,20.0,34.9,2.93,8.46
2020-05-11,Sokoto,Sokoto,North West,3.825,5.697,31.87,35.1,33.2,7.13,2.84
2020-05-12,Sokoto,Sokoto,North West,5.451,5.451,32.87,33.1,21.0,0.76,1.2
2020-05-13,Sokoto,Sokoto,North West,4.77,5.693,29.88,40.3,23.9,3.71,3.33
2020-05-14,Sokoto,Sokoto,North West,3.948,5.857,34.75,26.1,35.1,5.6,1.73
2020-05-15,Sokoto,Sokoto,North West,3.986,5.653,31.71,34.5,32.8,4.31,1.43
2020-05-16,Sokoto,Sokoto,North West,4.363,5.161,32.62,20.0,42.8,5.13,1.28
2020-05-17,Sokoto,Sokoto,North West,3.866,5.031,32.31,20.0,41.8,1.76,1.43
2020-05-18,Sokoto,Sokoto,North West,3.903,5.617,30.04,36.2,42.5,4.5,1.34
2020-05-19,Sokoto,Sokoto,North West,4.862,5.762,30.23,43.7,39.0,5.15,0.4
2020-05-20,Sokoto,Sokoto,North West,5.209,5.729,34.48,22.7,30.3,5.32,1.09
2020-05-21,Sokoto,Sokoto,North West,6.013,6.013,34.37,20.0,12.5,3.31,0.34
2020-05-22,Sokoto,Sokoto,North West,4.444,5.413,33.8,20.0,38.8,2.94,1.28
2020-05-23,Sokoto,Sokoto,North West,4.281,6.126,33.27,20.0,33.1,2.93,0.25
2020-05-24,Sokoto,Sokoto,North West,5.26,5.57,33.18,20.0,35.0,5.84,2.57
2020-05-25,Sokoto,Sokoto,North West,4.662,5.322,33.68,20.0,36.0,2.44,0.21
2020-05-26,Sokoto,Sokoto,North West,5.458,5.458,35.7,20.0,22.5,5.73,0.6
2020-05-27,Sokoto,Sokoto,North West,5.237,5.827,29.52,25.0,1.3,4.93,0.22
2020-05-28,Sokoto,Sokoto,North West,4.741,5.493,35.57,24.2,11.6,3.61,4.34
2020-05-29,Sokoto,Sokoto,North West,4.334,6.106,32.76,20.0,43.8,5.71,7.59
2020-05-30,Sokoto,Sokoto,North West,4.642,5.555,30.82,24.0,45.0,3.38,0.53
2020-05-31,Sokoto,Sokoto,North West,4.313,5.223,35.28,20.0,39.6,4.11,1.91
2020-06-01,Sokoto,Sokoto,North West,3.278,5.512,28.56,29.8,61.3,5.72,3.57
2020-06-02,Sokoto,Sokoto,North West,4.294,5.421,33.76,27.1,30.1,4.75,8.91
2020-06-03,Sokoto,Sokoto,North West,3.196,5.613,30.44,27.5,41.5,4.72,8.8
2020-06-04,Sokoto,Sokoto,North West,3.516,5.686,30.78,24.9,29.0,1.81,6.19
2020-06-05,Sokoto,Sokoto,North West,3.073,6.144,33.67,44.4,49.6,0.6,14.89
2020-06-06,Sokoto,Sokoto,North West,2.609,5.612,31.04,30.9,50.0,2.9,7.58
2020-06-07,Sokoto,Sokoto,North West,3.547,5.564,29.48,39.2,34.2,2.92,11.91
2020-06-08,Sokoto,Sokoto,North West,4.423,6.273,32.31,24.1,29.7,2.42,2.49
2020-06-09,Sokoto,Sokoto,North West,3.813,5.906,27.9,31.1,30.7,6.4,0.31
2020-06-10,Sokoto,Sokoto,North West,2.856,5.56,29.88,29.5,49.7,0.46,7.64
2020-06-11,Sokoto,Sokoto,North West,3.992,5.547,30.25,22.5,31.4,2.78,22.3
2020-06-12,Sokoto,Sokoto,North West,3.911,5.924,30.95,36.4,34.9,4.33,8.79
2020-06-13,Sokoto,Sokoto,North West,3.852,5.448,29.52,33.8,41.6,3.44,5.11
2020-06-14,Sokoto,Sokoto,North West,2.986,5.924,32.62,29.3,61.9,1.61,7.67
2020-06-15,Sokoto,Sokoto,North West,4.156,5.844,30.11,32.1,32.2,5.96,38.2
2020-06-16,Sokoto,Sokoto,North West,4.498,5.913,29.85,25.4,34.6,0.1,4.56
2020-06-17,Sokoto,Sokoto,North West,3.851,6.045,34.83,43.1,12.5,3.16,5.9
2020-06-18,Sokoto,Sokoto,North West,3.683,4.86,28.57,28.1,35.8,3.63,1.75
2020-06-19,Sokoto,Sokoto,North West,4.073,5.518,33.06,20.0,27.0,4.95,0.74
2020-06-20,Sokoto,Sokoto,North West,4.162,5.552,31.31,33.3,26.0,4.01,7.56
2020-06-21,Sokoto,Sokoto,North West,3.906,4.939,30.16,24.3,48.2,3.96,1.24
2020-06-22,Sokoto,Sokoto,North West,4.66,5.622,31.73,40.3,29.2,5.28,2.21
2020-06-23,Sokoto,Sokoto,North West,3.434,5.455,28.22,23.1,50.1,3.79,2.07
2020-06-24,Sokoto,Sokoto,North West,3.884,5.216,30.23,35.8,25.8,3.18,3.17
2020-06-25,Sokoto,Sokoto,North West,3.688,5.72,28.97,44.9,49.2,2.85,9.58
2020-06-26,Sokoto,Sokoto,North West,3.176,5.648,31.96,40.4,49.1,1.39,6.63
2020-06-27,Sokoto,Sokoto,North West,3.842,5.818,30.73,25.9,36.6,5.49,4.45
2020-06-28,Sokoto,Sokoto,North West,3.474,5.521,28.04,34.1,37.0,2.17,12.62
2020-06-29,Sokoto,Sokoto,North West,3.715,5.889,27.98,48.2,37.6,3.97,1.69
2020-06-30,Sokoto,Sokoto,North West,4.609,5.986,27.76,31.3,15.0,6.32,4.45
2020-07-01,Sokoto,Sokoto,North West,3.593,4.955,28.51,34.4,41.6,1.91,12.09
2020-07-02,Sokoto,Sokoto,North West,4.307,5.624,30.48,26.5,29.0,1.94,9.27
2020-07-03,Sokoto,Sokoto,North West,3.287,5.378,31.25,40.6,50.8,4.41,5.54
2020-07-04,Sokoto,Sokoto,North West,3.583,5.545,29.89,20.0,42.1,2.7,4.67
2020-07-05,Sokoto,Sokoto,North West,3.189,5.795,27.28,26.7,40.4,4.58,13.57
2020-07-06,Sokoto,Sokoto,North West,3.733,5.54,29.32,27.7,30.8,4.9,12.25
2020-07-07,Sokoto,Sokoto,North West,4.485,5.622,30.22,40.0,32.9,4.39,5.56
2020-07-08,Sokoto,Sokoto,North West,3.418,5.318,31.04,33.3,44.1,3.11,3.35
2020-07-09,Sokoto,Sokoto,North West,3.73,5.715,31.01,41.1,45.3,2.32,4.15
2020-07-10,Sokoto,Sokoto,North West,3.092,5.579,31.46,36.6,41.1,3.55,0.76
2020-07-11,Sokoto,Sokoto,North West,3.386,5.567,31.05,29.0,33.4,4.07,10.63
2020-07-12,Sokoto,Sokoto,North West,3.575,6.285,29.69,21.2,46.2,4.12,5.39
2020-07-13,Sokoto,Sokoto,North West,3.694,6.152,27.97,30.7,36.4,2.64,1.17
2020-07-14,Sokoto,Sokoto,North West,4.214,5.691,29.69,54.2,30.8,3.71,7.59
2020-07-15,Sokoto,Sokoto,North West,3.142,5.334,30.85,28.4,57.1,4.03,6.57
2020-07-16,Sokoto,Sokoto,North West,3.898,5.259,30.96,33.8,31.9,2.51,1.94
2020-07-17,Sokoto,Sokoto,North West,3.634,5.325,27.99,20.0,48.4,5.01,46.98
2020-07-18,Sokoto,Sokoto,North West,3.743,5.711,34.74,21.1,44.7,3.63,2.04
2020-07-19,Sokoto,Sokoto,North West,3.295,5.769,27.86,43.4,63.5,2.7,0.32
2020-07-20,Sokoto,Sokoto,North West,3.174,5.182,30.61,30.5,42.1,0.86,0.65
2020-07-21,Sokoto,Sokoto,North West,3.305,5.661,30.25,24.4,45.3,4.22,5.26
2020-07-22,Sokoto,Sokoto,North West,3.792,5.638,33.41,43.2,31.6,1.77,6.52
2020-07-23,Sokoto,Sokoto,North West,2.917,5.888,31.28,38.3,72.1,4.65,2.91
2020-07-24,Sokoto,Sokoto,North West,3.407,5.877,33.73,28.7,53.7,3.65,4.35
2020-07-25,Sokoto,Sokoto,North West,3.139,5.459,33.27,44.9,35.7,1.16,2.12
2020-07-26,Sokoto,Sokoto,North West,3.679,6.007,32.23,43.4,36.7,3.66,19.05
2020-07-27,Sokoto,Sokoto,North West,2.651,5.727,28.5,35.9,41.4,0.25,16.23
2020-07-28,Sokoto,Sokoto,North West,4.046,5.561,30.53,36.2,24.4,3.95,1.48
2020-07-29,Sokoto,Sokoto,North West,4.092,5.525,26.13,25.0,35.6,2.91,15.42
2020-07-30,Sokoto,Sokoto,North West,3.148,5.835,31.69,28.9,46.6,3.76,0.09
2020-07-31,Sokoto,Sokoto,North West,3.343,5.518,34.74,20.8,36.3,2.75,13.04
2020-08-01,Sokoto,Sokoto,North West,3.832,6.318,28.18,20.7,40.2,5.12,7.3
2020-08-02,Sokoto,Sokoto,North West,3.033,5.758,32.81,27.8,48.3,2.57,6.14
2020-08-03,Sokoto,Sokoto,North West,4.403,6.277,27.94,49.6,25.8,1.69,3.77
2020-08-04,Sokoto,Sokoto,North West,3.267,5.639,32.82,20.0,39.4,1.96,8.42
2020-08-05,Sokoto,Sokoto,North West,3.687,5.917,35.69,26.5,50.4,4.33,4.92
2020-08-06,Sokoto,Sokoto,North West,3.673,5.721,26.67,28.6,26.0,5.05,17.49
2020-08-07,Sokoto,Sokoto,North West,3.068,6.07,28.97,39.5,69.8,2.56,9.47
2020-08-08,Sokoto,Sokoto,North West,5.102,5.646,29.56,40.4,33.1,4.07,2.21
2020-08-09,Sokoto,Sokoto,North West,3.09,5.467,30.55,26.7,60.5,2.84,6.24
2020-08-10,Sokoto,Sokoto,North West,3.505,5.554,31.69,34.8,27.0,3.23,2.34
2020-08-11,Sokoto,Sokoto,North West,3.641,5.86,25.1,32.2,36.0,1.44,8.06
2020-08-12,Sokoto,Sokoto,North West,3.764,5.688,32.06,25.9,23.2,2.58,12.49
2020-08-13,Sokoto,Sokoto,North West,3.983,5.991,35.01,49.4,38.4,2.13,2.49
2020-08-14,Sokoto,Sokoto,North West,2.891,5.672,33.45,28.1,45.6,2.09,4.77
2020-08-15,Sokoto,Sokoto,North West,2.927,5.655,29.63,29.8,55.5,2.89,6.88
2020-08-16,Sokoto,Sokoto,North West,3.044,5.587,30.26,31.9,43.1,4.24,3.31
2020-08-17,Sokoto,Sokoto,North West,2.937,5.067,28.76,29.5,67.0,1.92,4.59
2020-08-18,Sokoto,Sokoto,North West,4.274,5.827,31.87,38.3,21.0,1.6,9.47
2020-08-19,Sokoto,Sokoto,North West,3.171,5.168,32.61,20.0,63.8,4.61,8.18
2020-08-20,Sokoto,Sokoto,North West,2.708,6.095,32.03,25.9,52.4,6.61,4.03
2020-08-21,Sokoto,Sokoto,North West,4.023,5.429,33.64,34.9,21.9,3.53,3.69
2020-08-22,Sokoto,Sokoto,North West,4.074,6.25,30.11,23.2,31.2,3.09,4.89
2020-08-23,Sokoto,Sokoto,North West,4.262,5.421,32.07,31.5,49.9,4.0,4.85
2020-08-24,Sokoto,Sokoto,North West,3.25,5.868,29.36,28.5,40.9,5.6,18.29
2020-08-25,Sokoto,Sokoto,North West,2.957,5.297,28.53,20.4,52.5,2.53,26.02
2020-08-26,Sokoto,Sokoto,North West,3.977,6.175,33.18,40.3,38.2,3.68,3.18
2020-08-27,Sokoto,Sokoto,North West,4.112,5.506,29.24,41.5,49.8,4.35,6.74
2020-08-28,Sokoto,Sokoto,North West,4.05,5.574,29.46,45.1,39.8,2.56,4.02
2020-08-29,Sokoto,Sokoto,North West,3.261,5.589,32.41,32.0,28.1,3.59,5.59
2020-08-30,Sokoto,Sokoto,North West,3.804,5.988,29.45,21.6,40.9,1.3,53.62
2020-08-31,Sokoto,Sokoto,North West,3.667,5.63,29.85,28.2,46.8,2.16,8.64
2020-09-01,Sokoto,Sokoto,North West,3.586,5.909,31.89,34.0,40.7,3.06,5.0
2020-09-02,Sokoto,Sokoto,North West,3.126,5.623,30.99,45.4,41.7,3.83,0.46
2020-09-03,Sokoto,Sokoto,North West,3.545,5.294,31.11,32.1,43.6,4.94,19.34
2020-09-04,Sokoto,Sokoto,North West,3.877,5.759,34.35,20.0,41.9,4.13,1.88
2020-09-05,Sokoto,Sokoto,North West,2.735,5.996,29.97,25.8,41.0,2.47,12.81
2020-09-06,Sokoto,Sokoto,North West,3.377,5.467,32.94,38.2,35.8,3.73,8.4
2020-09-07,Sokoto,Sokoto,North West,3.507,5.56,28.78,20.0,40.6,3.46,2.82
2020-09-08,Sokoto,Sokoto,North West,4.063,5.888,32.57,44.1,31.3,4.65,17.0
2020-09-09,Sokoto,Sokoto,North West,3.297,5.883,32.83,41.1,56.4,3.44,8.59
2020-09-10,Sokoto,Sokoto,North West,3.415,5.892,33.18,27.4,40.3,4.91,7.32
2020-09-11,Sokoto,Sokoto,North West,3.816,5.676,32.26,20.0,30.0,3.77,14.7
2020-09-12,Sokoto,Sokoto,North West,4.46,5.873,31.44,35.7,27.5,2.08,8.06
2020-09-13,Sokoto,Sokoto,North West,3.826,5.145,31.51,23.7,38.7,3.34,2.09
2020-09-14,Sokoto,Sokoto,North West,4.089,5.773,29.82,37.9,25.8,4.3,15.28
2020-09-15,Sokoto,Sokoto,North West,3.53,5.543,29.9,26.0,54.1,2.38,0.56
2020-09-16,Sokoto,Sokoto,North West,3.191,5.852,32.33,35.3,55.3,2.91,6.65
2020-09-17,Sokoto,Sokoto,North West,4.227,6.125,28.96,48.9,44.6,6.07,0.3
2020-09-18,Sokoto,Sokoto,North West,4.19,5.616,29.05,37.5,31.9,4.72,5.21
2020-09-19,Sokoto,Sokoto,North West,4.434,5.402,32.86,37.0,39.3,3.86,2.62
2020-09-20,Sokoto,Sokoto,North West,3.075,5.233,35.37,33.0,56.8,0.94,15.06
2020-09-21,Sokoto,Sokoto,North West,3.742,5.27,31.21,20.0,33.7,1.46,5.65
2020-09-22,Sokoto,Sokoto,North West,2.983,5.693,30.74,37.6,37.0,2.12,10.76
2020-09-23,Sokoto,Sokoto,North West,3.139,6.344,31.67,35.1,61.0,5.74,14.3
2020-09-24,Sokoto,Sokoto,North West,3.732,5.982,32.23,41.6,36.9,6.2,0.58
2020-09-25,Sokoto,Sokoto,North West,4.108,5.249,27.28,23.8,36.5,5.06,6.37
2020-09-26,Sokoto,Sokoto,North West,3.196,5.712,31.76,23.7,64.0,6.25,8.85
2020-09-27,Sokoto,Sokoto,North West,4.386,5.869,29.64,34.1,38.3,4.3,17.88
2020-09-28,Sokoto,Sokoto,North West,3.763,5.622,33.43,28.3,39.8,5.93,2.9
2020-09-29,Sokoto,Sokoto,North West,3.816,5.11,30.22,22.2,43.1,2.48,14.13
2020-09-30,Sokoto,Sokoto,North West,4.183,5.465,28.52,37.3,20.5,1.66,14.23
2020-10-01,Sokoto,Sokoto,North West,4.667,5.363,29.35,20.0,7.7,1.96,0.59
2020-10-02,Sokoto,Sokoto,North West,5.01,5.221,32.81,25.8,34.9,3.48,4.73
