date,city,state,zone,solar_irradiance_kwh_m2_day,clear_sky_irradiance_kwh_m2_day,temperature_2m_c,humidity_pct,cloud_cover_pct,wind_speed_2m_ms,precipitation_mm_day
2020-03-25,Abuja,FCT,North Central,5.042,5.139,28.58,43.5,33.7,6.08,2.65
2020-03-26,Abuja,FCT,North Central,4.869,4.869,30.95,45.0,27.7,3.42,1.33
2020-03-27,Abuja,FCT,North Central,4.212,5.338,28.03,34.7,38.6,3.64,1.68
2020-03-28,Abuja,FCT,North Central,3.904,5.497,29.0,56.5,26.7,2.27,1.05
2020-03-29,Abuja,FCT,North Central,3.68,5.344,29.41,27.8,32.1,5.54,3.17
2020-03-30,Abuja,FCT,North Central,3.595,5.082,27.02,25.2,46.1,1.67,2.04
2020-03-31,Abuja,FCT,North Central,4.28,4.81,25.83,40.9,39.5,4.98,0.39
2020-04-01,Abuja,FCT,North Central,2.832,5.361,26.13,34.2,59.8,6.84,13.15
2020-04-02,Abuja,FCT,North Central,3.037,5.151,30.52,47.4,57.1,6.79,4.81
2020-04-03,Abuja,FCT,North Central,2.331,4.823,26.66,52.5,64.5,3.77,26.09
2020-04-04,Abuja,FCT,North Central,2.845,5.844,26.9,25.1,48.3,3.42,9.91
2020-04-05,Abuja,FCT,North Central,3.06,5.038,25.16,46.7,53.9,3.27,13.02
2020-04-06,Abuja,FCT,North Central,3.512,5.116,28.7,37.8,50.4,1.73,5.9
2020-04-07,Abuja,FCT,North Central,3.311,4.917,27.92,56.0,60.1,4.26,9.25
2020-04-08,Abuja,FCT,North Central,2.523,5.375,28.0,35.0,54.4,3.15,2.02
2020-04-09,Abuja,FCT,North Central,3.746,5.495,30.6,42.2,57.1,3.56,14.39
2020-04-10,Abuja,FCT,North Central,2.43,5.306,27.86,58.5,65.5,4.47,10.45
2020-04-11,Abuja,FCT,North Central,2.523,5.096,29.55,47.3,89.1,2.07,3.5
2020-04-12,Abuja,FCT,North Central,2.962,5.384,27.76,60.3,51.4,2.54,22.44
2020-04-13,Abuja,FCT,North Central,3.415,4.664,31.36,26.4,33.6,2.92,12.41
2020-04-14,Abuja,FCT,North Central,3.373,5.672,24.85,23.0,39.4,4.67,7.04
2020-04-15,Abuja,FCT,North Central,2.753,4.275,28.68,50.0,40.6,4.92,0.69
2020-04-16,Abuja,FCT,North Central,3.026,4.76,27.25,33.3,50.3,2.71,2.02
2020-04-17,Abuja,FCT,North Central,2.181,4.848,27.22,30.5,79.3,5.72,36.38
2020-04-18,Abuja,FCT,North Central,3.58,4.651,29.3,34.5,64.9,3.72,0.6
2020-04-19,Abuja,FCT,North Central,2.714,5.069,26.91,48.7,44.6,5.16,14.66
2020-04-20,Abuja,FCT,North Central,3.382,5.338,29.2,36.2,54.2,2.15,11.81
2020-04-21,Abuja,FCT,North Central,2.947,5.181,28.85,38.5,61.7,2.61,2.25
2020-04-22,Abuja,FCT,North Central,2.937,4.929,29.21,51.8,53.5,2.13,10.53
2020-04-23,Abuja,FCT,North Central,3.45,4.719,26.78,36.1,52.1,2.24,1.51
2020-04-24,Abuja,FCT,North Central,3.402,5.047,25.78,41.4,47.1,1.86,1.31
2020-04-25,Abuja,FCT,North Central,2.728,5.16,28.67,27.8,52.3,3.87,0.76
2020-04-26,Abuja,FCT,North Central,2.727,5.05,22.38,32.0,71.3,0.13,1.63
2020-04-27,Abuja,FCT,North Central,2.287,5.061,23.95,43.8,66.5,3.96,1.49
2020-04-28,Abuja,FCT,North Central,2.362,5.196,29.14,42.9,63.3,3.15,2.86
2020-04-29,Abuja,FCT,North Central,2.941,4.884,28.2,60.6,58.7,7.84,5.23
2020-04-30,Abuja,FCT,North Central,3.117,5.046,25.95,29.6,52.8,4.34,2.6
2020-05-01,Abuja,FCT,North Central,3.064,5.142,28.14,43.2,63.4,3.23,5.78
2020-05-02,Abuja,FCT,North Central,2.65,4.878,29.7,58.1,51.4,4.91,1.1
2020-05-03,Abuja,FCT,North Central,2.424,5.38,29.74,50.2,71.3,4.32,5.0
2020-05-04,Abuja,FCT,North Central,2.757,4.525,27.16,50.3,37.8,2.4,17.13
2020-05-05,Abuja,FCT,North Central,2.611,5.065,25.84,41.9,64.5,1.25,6.9
2020-05-06,Abuja,FCT,North Central,2.971,5.025,28.6,47.7,62.6,2.9,16.84
2020-05-07,Abuja,FCT,North Central,2.379,4.909,28.7,55.5,55.9,5.69,5.08
2020-05-08,Abuja,FCT,North Central,3.204,4.843,28.28,39.8,68.9,5.24,11.5
2020-05-09,Abuja,FCT,North Central,2.923,5.18,31.38,54.6,55.8,2.46,11.3
2020-05-10,Abuja,FCT,North Central,2.747,5.325,29.11,39.9,71.1,0.31,7.89
2020-05-11,Abuja,FCT,North Central,2.54,5.33,26.65,49.7,55.6,3.0,1.43
2020-05-12,Abuja,FCT,North Central,2.716,5.269,27.5,49.9,64.7,4.79,5.45
2020-05-13,Abuja,FCT,North Central,2.674,5.085,28.97,43.6,50.5,5.21,6.51
2020-05-14,Abuja,FCT,North Central,3.178,4.599,29.26,48.2,55.4,3.26,19.29
2020-05-15,Abuja,FCT,North Central,2.807,5.242,27.19,40.7,53.3,4.72,7.94
2020-05-16,Abuja,FCT,North Central,2.812,5.073,30.14,46.6,50.1,5.77,0.46
2020-05-17,Abuja,FCT,North Central,3.002,5.344,24.49,37.6,44.7,0.43,4.35
2020-05-18,Abuja,FCT,North Central,3.461,5.141,30.41,39.3,26.1,4.25,6.32
2020-05-19,Abuja,FCT,North Central,2.274,5.239,30.35,46.7,73.5,3.14,10.72
2020-05-20,Abuja,FCT,North Central,3.016,5.579,31.64,41.7,69.0,3.78,15.76
2020-05-21,Abuja,FCT,North Central,2.596,5.397,28.16,46.4,58.2,4.56,5.95
2020-05-22,Abuja,FCT,North Central,2.424,5.267,26.22,57.1,56.2,2.19,1.2
2020-05-23,Abuja,FCT,North Central,2.345,5.253,26.98,32.3,72.1,1.3,15.48
2020-05-24,Abuja,FCT,North Central,3.587,5.417,26.62,38.2,57.5,2.44,41.31
2020-05-25,Abuja,FCT,North Central,2.482,4.875,29.05,50.5,60.2,3.51,5.78
2020-05-26,Abuja,FCT,North Central,2.004,4.941,29.04,22.2,79.1,3.85,15.34
2020-05-27,Abuja,FCT,North Central,2.375,5.128,29.93,40.3,53.1,5.14,25.41
2020-05-28,Abuja,FCT,North Central,2.989,5.298,24.94,48.6,57.2,2.5,16.02
2020-05-29,Abuja,FCT,North Central,2.984,4.296,30.91,42.9,49.3,3.13,4.89
2020-05-30,Abuja,FCT,North Central,3.049,4.849,29.32,20.0,50.8,2.34,3.2
2020-05-31,Abuja,FCT,North Central,3.087,5.262,27.95,49.6,65.4,3.65,8.36
2020-06-01,Abuja,FCT,North Central,2.948,5.208,25.74,59.7,72.6,2.49,3.34
2020-06-02,Abuja,FCT,North Central,3.21,4.78,31.52,46.2,43.7,3.76,6.16
2020-06-03,Abuja,FCT,North Central,3.681,5.172,26.12,53.5,51.7,3.82,2.74
2020-06-04,Abuja,FCT,North Central,2.313,5.056,31.02,41.6,57.0,3.09,12.02
2020-06-05,Abuja,FCT,North Central,3.116,5.181,27.68,37.8,45.4,2.75,4.8
2020-06-06,Abuja,FCT,North Central,3.08,4.687,30.21,44.3,69.2,3.41,18.47
2020-06-07,Abuja,FCT,North Central,2.68,5.247,24.38,51.5,50.5,5.14,6.66
2020-06-08,Abuja,FCT,North Central,2.931,5.289,26.35,40.7,61.4,3.24,8.07
2020-06-09,Abuja,FCT,North Central,3.254,5.267,28.85,43.8,63.8,3.59,1.65
2020-06-10,Abuja,FCT,North Central,1.977,5.016,25.0,48.4,65.0,5.66,31.12
2020-06-11,Abuja,FCT,North Central,2.962,5.291,29.55,58.4,59.8,4.15,7.46
2020-06-12,Abuja,FCT,North Central,4.02,5.193,28.06,59.8,25.1,3.37,7.23
2020-06-13,Abuja,FCT,North Central,3.337,5.382,28.89,46.6,55.1,4.29,1.78
2020-06-14,Abuja,FCT,North Central,3.09,5.233,28.69,43.3,43.9,2.73,15.34
2020-06-15,Abuja,FCT,North Central,2.645,5.292,27.7,40.5,60.1,3.97,3.8
2020-06-16,Abuja,FCT,North Central,3.206,5.351,21.71,39.0,54.1,2.41,2.63
2020-06-17,Abuja,FCT,North Central,2.531,5.368,23.92,22.5,69.5,4.73,5.01
2020-06-18,Abuja,FCT,North Central,3.148,5.327,27.29,49.7,60.4,3.76,6.51
2020-06-19,Abuja,FCT,North Central,2.825,4.765,30.77,52.7,57.9,2.65,3.56
2020-06-20,Abuja,FCT,North Central,2.596,5.046,27.55,62.3,53.8,4.03,8.67
2020-06-21,Abuja,FCT,North Central,2.942,4.654,27.33,29.1,54.7,4.39,36.24
2020-06-22,Abuja,FCT,North Central,3.06,5.049,26.84,46.3,58.9,2.46,1.29
2020-06-23,Abuja,FCT,North Central,3.393,4.367,27.37,47.1,33.9,3.34,10.92
2020-06-24,Abuja,FCT,North Central,2.554,4.638,27.17,57.5,57.5,2.4,10.16
2020-06-25,Abuja,FCT,North Central,2.277,5.473,27.11,45.9,44.8,2.85,5.24
2020-06-26,Abuja,FCT,North Central,3.102,4.98,24.43,43.8,43.6,3.56,2.77
2020-06-27,Abuja,FCT,North Central,2.78,5.299,27.96,43.6,70.0,3.05,4.52
2020-06-28,Abuja,FCT,North Central,2.667,5.233,25.36,49.0,45.5,1.02,9.39
2020-06-29,Abuja,FCT,North Central,3.914,5.6,29.45,60.8,56.6,2.78,17.01
2020-06-30,Abuja,FCT,North Central,2.769,4.73,26.98,44.0,42.9,4.3,2.93
2020-07-01,Abuja,FCT,North Central,3.314,4.802,26.95,42.6,62.0,0.81,0.22
2020-07-02,Abuja,FCT,North Central,2.421,4.932,29.72,55.1,67.1,0.55,18.5
2020-07-03,Abuja,FCT,North Central,3.468,5.352,29.11,38.6,42.1,5.44,9.7
2020-07-04,Abuja,FCT,North Central,2.991,4.937,31.0,52.4,55.2,4.32,8.4
2020-07-05,Abuja,FCT,North Central,2.252,5.033,26.22,50.9,53.4,3.43,7.74
2020-07-06,Abuja,FCT,North Central,2.752,4.504,29.74,52.1,69.6,4.28,18.16
2020-07-07,Abuja,FCT,North Central,2.624,5.214,29.59,46.1,54.7,3.65,2.09
2020-07-08,Abuja,FCT,North Central,2.5,5.042,28.91,62.3,71.8,4.77,0.33
2020-07-09,Abuja,FCT,North Central,3.16,4.944,29.93,52.4,68.2,4.35,13.73
2020-07-10,Abuja,FCT,North Central,2.981,5.262,29.21,48.9,69.2,1.53,13.56
2020-07-11,Abuja,FCT,North Central,2.761,5.365,26.55,45.5,77.5,3.0,11.78
2020-07-12,Abuja,FCT,North Central,2.912,4.675,28.22,35.9,59.1,3.19,4.66
2020-07-13,Abuja,FCT,North Central,2.899,5.282,26.12,54.4,54.2,1.75,12.57
2020-07-14,Abuja,FCT,North Central,2.978,4.963,26.84,43.5,52.2,3.25,6.75
2020-07-15,Abuja,FCT,North Central,3.023,4.919,26.8,40.9,55.8,5.4,4.83
2020-07-16,Abuja,FCT,North Central,3.136,5.041,28.37,48.6,61.0,2.45,6.63
2020-07-17,Abuja,FCT,North Central,2.652,5.082,25.21,54.3,61.1,4.5,3.08
2020-07-18,Abuja,FCT,North Central,3.124,5.369,28.89,36.9,61.2,5.43,9.04
2020-07-19,Abuja,FCT,North Central,3.295,4.642,23.49,38.0,55.7,5.12,1.16
2020-07-20,Abuja,FCT,North Central,2.787,5.132,27.64,51.7,69.2,1.04,3.81
2020-07-21,Abuja,FCT,North Central,2.358,4.707,26.58,33.6,51.8,4.77,18.13
2020-07-22,Abuja,FCT,North Central,2.578,5.268,25.45,41.2,67.1,4.95,1.43
2020-07-23,Abuja,FCT,North Central,2.523,5.437,32.34,49.2,78.9,3.04,8.52
2020-07-24,Abuja,FCT,North Central,2.037,5.474,23.69,64.1,64.8,1.98,16.92
2020-07-25,Abuja,FCT,North Central,2.544,5.211,27.8,35.2,64.2,2.64,4.58
2020-07-26,Abuja,FCT,North Central,2.824,4.77,29.69,54.3,65.1,1.98,9.12
2020-07-27,Abuja,FCT,North Central,3.26,5.025,26.21,59.1,44.0,3.72,0.86
2020-07-28,Abuja,FCT,North Central,3.248,4.89,27.49,27.5,30.7,3.56,8.82
2020-07-29,Abuja,FCT,North Central,2.849,5.028,25.91,42.8,62.7,1.9,23.52
2020-07-30,Abuja,FCT,North Central,2.794,5.412,27.77,48.2,53.5,2.56,4.25
2020-07-31,Abuja,FCT,North Central,3.606,4.908,27.73,31.7,52.5,2.44,11.04
2020-08-01,Abuja,FCT,North Central,2.243,5.424,28.89,48.2,70.7,4.23,3.5
2020-08-02,Abuja,FCT,North Central,3.856,5.549,25.74,42.0,52.6,3.72,4.09
2020-08-03,Abuja,FCT,North Central,2.057,5.467,32.2,44.9,77.2,4.97,15.44
2020-08-04,Abuja,FCT,North Central,3.234,5.518,27.45,60.1,45.3,3.43,2.64
2020-08-05,Abuja,FCT,North Central,2.76,5.226,26.79,36.5,57.2,2.44,5.52
2020-08-06,Abuja,FCT,North Central,2.75,5.425,29.34,36.2,68.0,5.49,13.25
2020-08-07,Abuja,FCT,North Central,3.735,5.379,27.93,42.9,39.8,2.84,0.01
2020-08-08,Abuja,FCT,North Central,2.882,4.991,27.07,40.9,55.3,3.24,20.08
2020-08-09,Abuja,FCT,North Central,2.864,5.321,33.2,31.2,52.3,3.91,5.62
2020-08-10,Abuja,FCT,North Central,2.195,5.211,24.83,39.2,69.9,1.79,9.38
2020-08-11,Abuja,FCT,North Central,2.304,5.14,28.75,52.0,67.6,3.89,2.68
2020-08-12,Abuja,FCT,North Central,3.166,4.939,26.32,46.0,47.3,3.4,14.51
2020-08-13,Abuja,FCT,North Central,3.325,4.397,27.15,31.5,60.0,4.26,18.2
2020-08-14,Abuja,FCT,North Central,3.535,5.303,29.21,51.1,44.8,4.85,6.99
2020-08-15,Abuja,FCT,North Central,2.563,4.674,27.84,38.8,56.3,2.25,7.32
2020-08-16,Abuja,FCT,North Central,2.586,5.053,24.96,38.8,40.9,5.43,1.2
2020-08-17,Abuja,FCT,North Central,3.337,4.933,28.19,29.3,59.6,3.65,5.39
2020-08-18,Abuja,FCT,North Central,2.637,4.899,27.33,33.9,48.1,4.6,1.0
2020-08-19,Abuja,FCT,North Central,1.886,4.923,25.14,39.8,59.0,3.03,4.48
2020-08-20,Abuja,FCT,North Central,2.774,5.667,29.32,55.7,67.0,3.25,3.14
2020-08-21,Abuja,FCT,North Central,2.631,5.019,26.79,48.9,47.1,4.35,19.39
2020-08-22,Abuja,FCT,North Central,2.31,4.823,26.55,44.1,60.9,2.47,10.09
2020-08-23,Abuja,FCT,North Central,3.061,5.03,26.19,34.8,65.1,4.16,5.66
2020-08-24,Abuja,FCT,North Central,3.55,5.144,29.36,40.9,30.7,3.65,6.45
2020-08-25,Abuja,FCT,North Central,3.258,4.815,28.93,55.9,47.9,1.29,3.38
2020-08-26,Abuja,FCT,North Central,2.813,4.423,27.36,71.9,49.5,6.34,13.48
2020-08-27,Abuja,FCT,North Central,2.699,5.314,29.77,37.7,56.2,3.28,1.28
2020-08-28,Abuja,FCT,North Central,2.832,4.934,29.04,74.7,64.2,5.06,3.58
2020-08-29,Abuja,FCT,North Central,4.318,5.14,26.72,38.5,38.9,0.66,2.66
2020-08-30,Abuja,FCT,North Central,3.734,4.788,30.38,43.4,25.4,4.2,2.37
2020-08-31,Abuja,FCT,North Central,3.49,4.236,27.64,49.2,48.8,3.76,0.67
2020-09-01,Abuja,FCT,North Central,2.947,4.698,28.25,42.7,67.4,2.67,12.27
2020-09-02,Abuja,FCT,North Central,3.502,5.038,29.34,28.6,50.0,2.92,3.59
2020-09-03,Abuja,FCT,North Central,3.275,5.315,26.58,35.1,54.2,5.45,3.25
2020-09-04,Abuja,FCT,North Central,3.274,5.212,29.08,45.7,53.4,2.03,11.05
2020-09-05,Abuja,FCT,North Central,2.272,5.218,30.92,50.8,58.2,2.95,0.38
2020-09-06,Abuja,FCT,North Central,2.992,5.21,28.01,32.4,78.6,1.24,6.08
2020-09-07,Abuja,FCT,North Central,2.606,5.282,28.8,49.8,70.8,3.24,8.31
2020-09-08,Abuja,FCT,North Central,2.764,5.495,26.94,58.8,55.7,7.0,2.0
2020-09-09,Abuja,FCT,North Central,2.985,4.846,26.99,53.8,62.7,3.8,1.67
2020-09-10,Abuja,FCT,North Central,2.847,5.327,29.17,30.9,35.4,3.02,5.73
2020-09-11,Abuja,FCT,North Central,3.493,5.297,26.44,38.7,59.2,3.09,3.12
2020-09-12,Abuja,FCT,North Central,2.366,4.534,25.93,41.6,71.3,3.09,1.68
2020-09-13,Abuja,FCT,North Central,2.669,4.987,26.68,56.3,73.5,3.52,1.59
2020-09-14,Abuja,FCT,North Central,2.993,4.995,26.74,47.6,55.9,3.0,0.9
2020-09-15,Abuja,FCT,North Central,2.501,4.508,28.26,35.9,75.1,1.09,5.51
2020-09-16,Abuja,FCT,North Central,2.156,5.459,28.48,53.0,58.4,1.43,6.19
2020-09-17,Abuja,FCT,North Central,3.573,5.396,27.08,59.3,39.7,5.39,6.46
2020-09-18,Abuja,FCT,North Central,2.837,5.118,25.16,48.4,52.4,4.04,1.44
2020-09-19,Abuja,FCT,North Central,2.38,5.065,27.74,42.4,50.4,2.52,1.96
2020-09-20,Abuja,FCT,North Central,2.254,5.239,28.22,49.9,39.6,2.99,0.51
2020-09-21,Abuja,FCT,North Central,3.047,5.152,26.12,57.8,71.9,3.3,5.43
2020-09-22,Abuja,FCT,North Central,2.887,5.247,27.64,43.1,54.3,3.07,5.78
2020-09-23,Abuja,FCT,North Central,2.317,4.908,27.72,60.5,56.8,3.64,7.54
2020-09-24,Abuja,FCT,North Central,3.473,5.324,27.85,27.8,48.0,5.05,17.13
2020-09-25,Abuja,FCT,North Central,2.053,5.316,28.87,37.1,74.6,1.88,14.5
2020-09-26,Abuja,FCT,North Central,2.387,4.629,28.99,41.6,45.1,3.63,3.44
2020-09-27,Abuja,FCT,North Central,4.589,4.803,23.71,49.3,36.5,6.17,24.68
2020-09-28,Abuja,FCT,North Central,2.806,5.229,28.64,31.7,56.6,3.85,4.25
2020-09-29,Abuja,FCT,North Central,3.185,5.515,29.6,77.0,60.0,4.97,1.87
2020-09-30,Abuja,FCT,North Central,2.707,4.91,28.35,45.8,28.1,4.71,4.09
2020-10-01,Abuja,FCT,North Central,2.92,5.65,25.13,31.6,45.4,2.18,13.48
2020-10-02,Abuja,FCT,North Central,3.848,5.007,28.21,50.0,48.6,3.08,10.62
2020-10-03,Abuja,FCT,North Central,2.793,5.243,28.37,38.4,65.5,4.93,7.37
2020-10-04,Abuja,FCT,North Central,2.655,5.329,25.78,40.7,62.8,3.26,2.87
2020-10-05,Abuja,FCT,North Central,3.456,5.176,28.46,42.0,49.8,3.1,1.41
2020-10-06,Abuja,FCT,North Central,2.197,5.088,27.19,44.6,64.9,4.13,12.63
2020-10-07,Abuja,FCT,North Central,3.493,5.236,26.1,50.1,58.9,4.71,2.98
2020-10-08,Abuja,FCT,North Central,2.734,5.38,29.18,36.8,65.8,3.73,5.16
2020-10-09,Abuja,FCT,North Central,2.535,4.66,28.03,39.3,66.9,4.29,10.84
2020-10-10,Abuja,FCT,North Central,3.094,5.597,29.55,36.8,58.2,1.67,9.44
2020-10-11,Abuja,FCT,North Central,3.963,5.108,28.96,34.5,50.4,4.19,3.13
2020-10-12,Abuja,FCT,North Central,3.29,4.732,25.95,50.9,63.0,2.38,32.49
2020-10-13,Abuja,FCT,North Central,3.102,5.441,25.96,34.1,64.9,4.02,8.56
